iteration,train,validation,error,accuracy,breakCounter
1,21.488515111317298,61.83237047569441,0.4983851105999248,0.5,0
2,21.31209693946276,61.58177424619274,0.49940337001400725,0.484375,0
3,21.274146968962516,61.474411988473605,0.49824493452557217,0.53125,0
4,21.263212419629888,61.4158808851639,0.496719324097606,0.5234375,0
5,21.23522799727743,61.34181070598889,0.49558536722189744,0.53125,0
6,21.182801988514363,61.2450959561835,0.4935733668955764,0.5390625,0
7,21.111023729566096,61.142287526192995,0.49082018155418283,0.5390625,0
8,21.057585168146886,61.05555521178448,0.4900825006628271,0.546875,0
9,21.017205350993166,60.98026986717514,0.4899559998083348,0.5234375,0
10,20.97123159286047,60.90770680230006,0.4885418236625019,0.53125,0
20,20.606532057767154,60.08247667198357,0.4850129130308508,0.5390625,0
30,20.248286775631737,59.28626970874977,0.4838447406352304,0.5546875,0
40,19.923725456294356,58.51167263780259,0.4771972265814466,0.53125,0
50,19.61613566890657,57.74939459657479,0.46602520896676713,0.546875,0
60,19.312598899354715,56.99832402585012,0.4570303442835405,0.5390625,0
70,19.033126936475092,56.25656502335259,0.44896679363543235,0.546875,0
80,18.752283667316412,55.52201045849335,0.4409907007564472,0.5546875,0
90,18.48736825336736,54.795341794585234,0.4344375774993512,0.5546875,0
100,18.224931490130594,54.07807872300712,0.42921161639614147,0.5703125,0
110,17.966329609796375,53.368756326711704,0.4247762042821638,0.5703125,0
120,17.708693945840512,52.66665517210697,0.4210852886038964,0.609375,0
130,17.460764768841724,51.970879421688686,0.41740961556308565,0.609375,0
140,17.21807547038848,51.282193153174724,0.41396994159086264,0.6171875,0
150,16.976784854358456,50.601360859935625,0.41108952213462047,0.6328125,0
160,16.73400768437971,49.92747738869298,0.40839162781331084,0.6328125,0
170,16.500469609356458,49.260511436033795,0.40549787091159417,0.640625,0
180,16.270936877624568,48.6025991778448,0.4030061761804419,0.640625,0
190,16.041846170901966,47.95223436394968,0.4004107949436825,0.6484375,0
200,15.813597639093803,47.30830001843898,0.39738564039383856,0.65625,0
210,15.589724993690785,46.67294380905489,0.3943554151774457,0.671875,0
220,15.369488096644327,46.044924304853645,0.39134393098380016,0.671875,0
