Step	Memory_MB	Time
Start	227.4304	2022-11-10 04:36:46
Data loaded	338.685952	2022-11-10 04:36:47
Setup data	395.718656	2022-11-10 04:36:48
Setup Network	400.949248	2022-11-10 04:36:58
Setup Tensorflow NW	590.311424	2022-11-10 04:37:07
Setup Tensorflow	1258.397696	2022-11-10 04:37:31
Initiated Tensorflow	2008.846336	2022-11-10 04:37:33
Prepared Training	2008.846336	2022-11-10 04:37:33
Trained Tensorflow	3309.826048	2022-11-10 04:54:12
Loaded Best Model	3310.174208	2022-11-10 04:54:13
Tensorflow results accuracy	3412.41856	2022-11-10 04:55:10
Tensorflow numgrad 0	3496.607744	2022-11-10 04:55:39
Tensorflow numgrad 1	3652.050944	2022-11-10 04:56:33
Tensorflow numgrad 10	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 100	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 101	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 102	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 103	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 104	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 105	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 106	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 107	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 108	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 109	3652.050944	2022-11-10 04:56:34
Tensorflow numgrad 11	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 110	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 111	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 112	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 113	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 114	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 115	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 116	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 117	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 118	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 119	3652.050944	2022-11-10 04:56:35
Tensorflow numgrad 12	3652.050944	2022-11-10 04:56:36
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	3652.050944	2022-11-10 04:56:36
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	3652.050944	2022-11-10 04:56:36
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	3652.050944	2022-11-10 04:56:36
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	3652.050944	2022-11-10 04:56:36
Tensorflow numgrad 120	3652.050944	2022-11-10 04:56:36
