nodes
g__Psychrobacillus
g__Caballeronia
g__Candidatus Nanosynbacter
g__Actinomyces
g__Tenuifilum
g__Rubinisphaera
g__Neomicrococcus
g__Orientia
g__Candidatus Saccharimonas
g__Ferroglobus
g__Furfurilactobacillus
g__Thermobispora
g__Acidibrevibacterium
g__Streptosporangium
g__Halomicrobium
g__Thermocrinis
g__Marinobacter
g__Bradymonas
g__Arsenophonus
g__Gordonia
g__Caldimicrobium
g__Actinobaculum
g__Solimonas
g__Rhodoplanes
g__Candidatus Arthromitus
g__Methylocystis
g__Arcticibacterium
g__Ligilactobacillus
g__Sphaerobacter
g__Ethanoligenens
g__Candidatus Thioglobus
g__Ichthyobacterium
g__Formosa
g__Iodobacter
g__Herminiimonas
g__Gemmobacter
g__Zhihengliuella
g__Kutzneria
g__Xenorhabdus
g__Crocosphaera
g__Aquisphaera
g__Polaromonas
g__Winkia
g__Sinorhizobium
g__Crateriforma
g__Paenalcaligenes
g__Methylophaga
g__Croceicoccus
g__Reinekea
g__Tardibacter
g__Candidatus Nucleicultrix
g__Natronorubrum
g__Thermanaerovibrio
g__Tamlana
g__Anaerocolumna
g__Oceanicoccus
g__Monoglobus
g__Butyrivibrio
g__Marivirga
g__Actinotalea
g__Jatrophihabitans
g__Candidatus Hamiltonella
g__Tissierella
g__Salaquimonas
g__Vespertiliibacter
g__Lawsonella
g__Arenibacter
g__Oceanisphaera
g__Arcobacter
g__Cuniculiplasma
g__Lacunisphaera
g__Stenotrophomonas
g__Treponema
g__Eggerthella
g__Hyphobacterium
g__Mobiluncus
g__Enterococcus
g__Ancylobacter
g__Lachnospira
g__Cronobacter
g__Halodesulfurarchaeum
g__Afipia
g__Micrococcus
g__Dehalococcoides
g__Paludibacter
g__Rhodovulum
g__Chania
g__Janibacter
g__Acidiphilium
g__Caldivirga
g__Porphyromonas
g__Psychroserpens
g__Candidatus Protochlamydia
g__Aliivibrio
g__Wigglesworthia
g__Polaribacter
g__Miniimonas
g__Acidimicrobium
g__Pseudorhodoplanes
g__Delftia
g__Natronomonas
g__Staphylospora
g__Methanocella
g__Propionimicrobium
g__Phaeobacter
g__Tatumella
g__Schlegelella
g__Halostella
g__Arsenicicoccus
g__Lonsdalea
g__Ornithinimicrobium
g__Zhongshania
g__Methanococcus
g__Candidatus Chazhemtobacterium
g__Kluyvera
g__Clostridium
g__Thermoproteus
g__Anaplasma
g__Dehalobacter
g__Haloarcula
g__Peptacetobacter
g__Anoxybacillus
g__Rathayibacter
g__Brevirhabdus
g__Myxococcus
g__Hirschia
g__Mixta
g__Blastococcus
g__Roseimaritima
g__Halorhodospira
g__Raineyella
g__Petrimonas
g__Anabaenopsis
g__Oceanicola
g__Thermosulfurimonas
g__Planobispora
g__Steroidobacter
g__Rheinheimera
g__Acidisarcina
g__Dictyoglomus
g__Geovibrio
g__Planococcus
g__Pelolinea
g__Sedimentisphaera
g__Mycoavidus
g__Bdellovibrio
g__Methanosphaera
g__Gilliamella
g__Pseudarthrobacter
g__Chelativorans
g__Peribacillus
g__Chromobacterium
g__Jannaschia
g__Paraoceanicella
g__Faecalitalea
g__Streptacidiphilus
g__Gemella
g__Fischerella
g__Methanofervidicoccus
g__Paraburkholderia
g__Glutamicibacter
g__Candidatus Accumulibacter
g__Hydrogenophaga
g__Ramlibacter
g__Scytonema
g__Bacteriovorax
g__Mariprofundus
g__Luteimonas
g__Runella
g__Gloeothece
g__Fimbriimonas
