Step	Memory_MB	Time
Start	226.85696	2022-11-11 01:57:14
Data loaded	338.251776	2022-11-11 01:57:15
Setup data	400.535552	2022-11-11 01:57:16
Setup Network	406.36416	2022-11-11 01:57:26
Setup Tensorflow NW	958.840832	2022-11-11 01:57:47
Setup Tensorflow	2761.310208	2022-11-11 01:58:51
Initiated Tensorflow	4715.008	2022-11-11 01:58:59
Prepared Training	4717.3632	2022-11-11 01:58:59
Trained Tensorflow	7817.125888	2022-11-11 02:44:36
Loaded Best Model	7819.452416	2022-11-11 02:44:38
Tensorflow results accuracy	7989.895168	2022-11-11 02:46:53
Tensorflow numgrad 0	8162.32448	2022-11-11 02:48:02
Tensorflow numgrad 1	8507.932672	2022-11-11 02:50:06
Tensorflow numgrad 10	8507.932672	2022-11-11 02:50:06
Tensorflow numgrad 100	8507.932672	2022-11-11 02:50:06
Tensorflow numgrad 101	8507.932672	2022-11-11 02:50:06
Tensorflow numgrad 102	8507.932672	2022-11-11 02:50:07
Tensorflow numgrad 103	8507.932672	2022-11-11 02:50:07
Tensorflow numgrad 104	8507.932672	2022-11-11 02:50:07
Tensorflow numgrad 105	8507.932672	2022-11-11 02:50:07
Tensorflow numgrad 106	8507.932672	2022-11-11 02:50:07
Tensorflow numgrad 107	8507.932672	2022-11-11 02:50:07
Tensorflow numgrad 108	8507.932672	2022-11-11 02:50:07
Tensorflow numgrad 109	8507.932672	2022-11-11 02:50:08
Tensorflow numgrad 11	8507.932672	2022-11-11 02:50:08
Tensorflow numgrad 110	8507.932672	2022-11-11 02:50:08
Tensorflow numgrad 111	8507.932672	2022-11-11 02:50:08
Tensorflow numgrad 112	8507.932672	2022-11-11 02:50:08
Tensorflow numgrad 113	8507.932672	2022-11-11 02:50:08
Tensorflow numgrad 114	8507.932672	2022-11-11 02:50:08
Tensorflow numgrad 115	8507.932672	2022-11-11 02:50:08
Tensorflow numgrad 116	8507.932672	2022-11-11 02:50:09
Tensorflow numgrad 117	8507.932672	2022-11-11 02:50:09
Tensorflow numgrad 118	8507.932672	2022-11-11 02:50:09
Tensorflow numgrad 119	8507.932672	2022-11-11 02:50:09
Tensorflow numgrad 12	8507.932672	2022-11-11 02:50:09
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	8507.932672	2022-11-11 02:50:09
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	8507.932672	2022-11-11 02:50:09
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	8507.932672	2022-11-11 02:50:10
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	8507.932672	2022-11-11 02:50:10
Tensorflow numgrad 120	8507.932672	2022-11-11 02:50:10
Tensorflow numgrad 121	8507.932672	2022-11-11 02:50:10
Tensorflow numgrad 122	8507.932672	2022-11-11 02:50:10
Tensorflow numgrad 123	8507.932672	2022-11-11 02:50:10
Tensorflow numgrad 124	8507.932672	2022-11-11 02:50:10
Tensorflow numgrad 125	8507.932672	2022-11-11 02:50:10
Tensorflow numgrad 126	8507.932672	2022-11-11 02:50:11
Tensorflow numgrad 127	8507.932672	2022-11-11 02:50:11
Tensorflow numgrad 128	8507.932672	2022-11-11 02:50:11
Tensorflow numgrad 129	8507.932672	2022-11-11 02:50:11
Tensorflow numgrad 13	8507.932672	2022-11-11 02:50:11
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	8507.932672	2022-11-11 02:50:11
Tensorflow numgrad 13-PropanediolProductionexport	8507.932672	2022-11-11 02:50:11
Tensorflow numgrad 130	8507.932672	2022-11-11 02:50:12
Tensorflow numgrad 131	8507.932672	2022-11-11 02:50:12
Tensorflow numgrad 132	8507.932672	2022-11-11 02:50:12
Tensorflow numgrad 133	8507.932672	2022-11-11 02:50:12
Tensorflow numgrad 134	8507.932672	2022-11-11 02:50:12
Tensorflow numgrad 135	8507.932672	2022-11-11 02:50:12
Tensorflow numgrad 136	8507.932672	2022-11-11 02:50:12
Tensorflow numgrad 137	8507.932672	2022-11-11 02:50:12
Tensorflow numgrad 138	8507.932672	2022-11-11 02:50:13
Tensorflow numgrad 139	8507.932672	2022-11-11 02:50:13
Tensorflow numgrad 14	8507.932672	2022-11-11 02:50:13
Tensorflow numgrad 140	8507.932672	2022-11-11 02:50:13
Tensorflow numgrad 141	8507.932672	2022-11-11 02:50:13
Tensorflow numgrad 142	8507.932672	2022-11-11 02:50:13
Tensorflow numgrad 143	8507.932672	2022-11-11 02:50:13
Tensorflow numgrad 144	8507.932672	2022-11-11 02:50:14
Tensorflow numgrad 145	8507.932672	2022-11-11 02:50:14
Tensorflow numgrad 146	8507.932672	2022-11-11 02:50:14
Tensorflow numgrad 147	8507.932672	2022-11-11 02:50:14
Tensorflow numgrad 148	8507.932672	2022-11-11 02:50:14
Tensorflow numgrad 149	8507.932672	2022-11-11 02:50:14
Tensorflow numgrad 15	8507.932672	2022-11-11 02:50:14
Tensorflow numgrad 150	8507.932672	2022-11-11 02:50:14
Tensorflow numgrad 151	8507.932672	2022-11-11 02:50:15
Tensorflow numgrad 152	8507.932672	2022-11-11 02:50:15
Tensorflow numgrad 153	8507.932672	2022-11-11 02:50:15
Tensorflow numgrad 154	8507.932672	2022-11-11 02:50:15
Tensorflow numgrad 155	8507.932672	2022-11-11 02:50:15
Tensorflow numgrad 156	8507.932672	2022-11-11 02:50:15
Tensorflow numgrad 157	8507.932672	2022-11-11 02:50:15
Tensorflow numgrad 158	8507.932672	2022-11-11 02:50:16
Tensorflow numgrad 159	8507.932672	2022-11-11 02:50:16
Tensorflow numgrad 16	8507.932672	2022-11-11 02:50:16
Tensorflow numgrad 160	8507.932672	2022-11-11 02:50:16
Tensorflow numgrad 161	8507.932672	2022-11-11 02:50:16
Tensorflow numgrad 162	8507.932672	2022-11-11 02:50:16
Tensorflow numgrad 163	8507.932672	2022-11-11 02:50:16
Tensorflow numgrad 164	8507.932672	2022-11-11 02:50:16
Tensorflow numgrad 165	8507.932672	2022-11-11 02:50:17
Tensorflow numgrad 166	8507.932672	2022-11-11 02:50:17
Tensorflow numgrad 167	8507.932672	2022-11-11 02:50:17
Tensorflow numgrad 168	8507.932672	2022-11-11 02:50:17
Tensorflow numgrad 169	8507.932672	2022-11-11 02:50:17
Tensorflow numgrad 17	8507.932672	2022-11-11 02:50:17
Tensorflow numgrad 170	8507.932672	2022-11-11 02:50:17
Tensorflow numgrad 171	8507.932672	2022-11-11 02:50:18
Tensorflow numgrad 172	8507.932672	2022-11-11 02:50:18
Tensorflow numgrad 173	8507.932672	2022-11-11 02:50:18
Tensorflow numgrad 174	8507.932672	2022-11-11 02:50:18
Tensorflow numgrad 175	8507.932672	2022-11-11 02:50:18
Tensorflow numgrad 176	8507.932672	2022-11-11 02:50:18
Tensorflow numgrad 177	8507.932672	2022-11-11 02:50:18
Tensorflow numgrad 178	8507.932672	2022-11-11 02:50:18
Tensorflow numgrad 179	8507.932672	2022-11-11 02:50:19
Tensorflow numgrad 18	8507.932672	2022-11-11 02:50:19
Tensorflow numgrad 180	8507.932672	2022-11-11 02:50:19
Tensorflow numgrad 181	8507.932672	2022-11-11 02:50:19
Tensorflow numgrad 182	8507.932672	2022-11-11 02:50:19
Tensorflow numgrad 183	8507.932672	2022-11-11 02:50:19
Tensorflow numgrad 184	8507.932672	2022-11-11 02:50:19
Tensorflow numgrad 185	8507.932672	2022-11-11 02:50:20
Tensorflow numgrad 186	8507.932672	2022-11-11 02:50:20
Tensorflow numgrad 187	8507.932672	2022-11-11 02:50:20
Tensorflow numgrad 188	8507.932672	2022-11-11 02:50:20
Tensorflow numgrad 189	8507.932672	2022-11-11 02:50:20
Tensorflow numgrad 19	8507.932672	2022-11-11 02:50:20
Tensorflow numgrad 190	8507.932672	2022-11-11 02:50:20
Tensorflow numgrad 191	8507.932672	2022-11-11 02:50:21
Tensorflow numgrad 192	8507.932672	2022-11-11 02:50:21
Tensorflow numgrad 193	8507.932672	2022-11-11 02:50:21
Tensorflow numgrad 194	8507.932672	2022-11-11 02:50:21
Tensorflow numgrad 195	8507.932672	2022-11-11 02:50:21
Tensorflow numgrad 196	8507.932672	2022-11-11 02:50:21
Tensorflow numgrad 197	8507.932672	2022-11-11 02:50:21
Tensorflow numgrad 198	8507.932672	2022-11-11 02:50:21
Tensorflow numgrad 199	8507.932672	2022-11-11 02:50:22
Tensorflow numgrad 2	8507.932672	2022-11-11 02:50:22
Tensorflow numgrad 2-Aminobutyricacid2-AminobutyrateProductionexport	8507.932672	2022-11-11 02:50:22
Tensorflow numgrad 2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateConsumptionimport	8507.932672	2022-11-11 02:50:22
Tensorflow numgrad 2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateProductionexport	8507.932672	2022-11-11 02:50:22
Tensorflow numgrad 2-methylbutyrate2-methylbutanoicacidConsumptionimport	8507.932672	2022-11-11 02:50:22
Tensorflow numgrad 20	8507.932672	2022-11-11 02:50:22
Tensorflow numgrad 200	8507.932672	2022-11-11 02:50:23
Tensorflow numgrad 201	8507.932672	2022-11-11 02:50:23
Tensorflow numgrad 202	8507.932672	2022-11-11 02:50:23
Tensorflow numgrad 203	8507.932672	2022-11-11 02:50:23
Tensorflow numgrad 204	8507.932672	2022-11-11 02:50:23
Tensorflow numgrad 205	8507.932672	2022-11-11 02:50:23
Tensorflow numgrad 206	8507.932672	2022-11-11 02:50:23
Tensorflow numgrad 207	8507.932672	2022-11-11 02:50:23
Tensorflow numgrad 208	8507.932672	2022-11-11 02:50:24
Tensorflow numgrad 209	8507.932672	2022-11-11 02:50:24
Tensorflow numgrad 21	8507.932672	2022-11-11 02:50:24
Tensorflow numgrad 210	8507.932672	2022-11-11 02:50:24
Tensorflow numgrad 211	8507.932672	2022-11-11 02:50:24
Tensorflow numgrad 213	8507.932672	2022-11-11 02:50:24
Tensorflow numgrad 214	8507.932672	2022-11-11 02:50:24
Tensorflow numgrad 215	8507.932672	2022-11-11 02:50:25
Tensorflow numgrad 216	8507.932672	2022-11-11 02:50:25
Tensorflow numgrad 217	8507.932672	2022-11-11 02:50:25
Tensorflow numgrad 218	8507.932672	2022-11-11 02:50:25
Tensorflow numgrad 219	8507.932672	2022-11-11 02:50:25
Tensorflow numgrad 22	8507.932672	2022-11-11 02:50:25
Tensorflow numgrad 220	8507.932672	2022-11-11 02:50:25
Tensorflow numgrad 221	8507.932672	2022-11-11 02:50:25
Tensorflow numgrad 222	8507.932672	2022-11-11 02:50:26
Tensorflow numgrad 223	8507.932672	2022-11-11 02:50:26
Tensorflow numgrad 224	8507.932672	2022-11-11 02:50:26
Tensorflow numgrad 225	8507.932672	2022-11-11 02:50:26
Tensorflow numgrad 226	8507.932672	2022-11-11 02:50:26
Tensorflow numgrad 227	8507.932672	2022-11-11 02:50:26
Tensorflow numgrad 228	8507.932672	2022-11-11 02:50:26
Tensorflow numgrad 229	8507.932672	2022-11-11 02:50:27
Tensorflow numgrad 23	8507.932672	2022-11-11 02:50:27
Tensorflow numgrad 230	8507.932672	2022-11-11 02:50:27
Tensorflow numgrad 231	8507.932672	2022-11-11 02:50:27
Tensorflow numgrad 232	8507.932672	2022-11-11 02:50:27
Tensorflow numgrad 233	8507.932672	2022-11-11 02:50:27
Tensorflow numgrad 234	8507.932672	2022-11-11 02:50:27
Tensorflow numgrad 235	8507.932672	2022-11-11 02:50:27
Tensorflow numgrad 236	8507.932672	2022-11-11 02:50:28
Tensorflow numgrad 237	8507.932672	2022-11-11 02:50:28
Tensorflow numgrad 238	8507.932672	2022-11-11 02:50:28
Tensorflow numgrad 239	8507.932672	2022-11-11 02:50:28
Tensorflow numgrad 24	8507.932672	2022-11-11 02:50:28
Tensorflow numgrad 240	8507.932672	2022-11-11 02:50:28
Tensorflow numgrad 241	8507.932672	2022-11-11 02:50:28
Tensorflow numgrad 242	8507.932672	2022-11-11 02:50:29
Tensorflow numgrad 243	8507.932672	2022-11-11 02:50:29
Tensorflow numgrad 244	8507.932672	2022-11-11 02:50:29
Tensorflow numgrad 245	8507.932672	2022-11-11 02:50:29
Tensorflow numgrad 246	8507.932672	2022-11-11 02:50:29
Tensorflow numgrad 247	8507.932672	2022-11-11 02:50:29
Tensorflow numgrad 248	8507.932672	2022-11-11 02:50:29
Tensorflow numgrad 249	8507.932672	2022-11-11 02:50:29
Tensorflow numgrad 25	8507.932672	2022-11-11 02:50:30
Tensorflow numgrad 250	8507.932672	2022-11-11 02:50:30
Tensorflow numgrad 251	8507.932672	2022-11-11 02:50:30
Tensorflow numgrad 252	8507.932672	2022-11-11 02:50:30
Tensorflow numgrad 253	8507.932672	2022-11-11 02:50:30
Tensorflow numgrad 254	8507.932672	2022-11-11 02:50:30
Tensorflow numgrad 255	8507.932672	2022-11-11 02:50:30
Tensorflow numgrad 256	8507.932672	2022-11-11 02:50:31
Tensorflow numgrad 257	8507.932672	2022-11-11 02:50:31
Tensorflow numgrad 258	8507.932672	2022-11-11 02:50:31
Tensorflow numgrad 259	8507.932672	2022-11-11 02:50:31
Tensorflow numgrad 26	8507.932672	2022-11-11 02:50:31
Tensorflow numgrad 260	8507.932672	2022-11-11 02:50:31
Tensorflow numgrad 261	8507.932672	2022-11-11 02:50:31
Tensorflow numgrad 262	8507.932672	2022-11-11 02:50:31
Tensorflow numgrad 263	8507.932672	2022-11-11 02:50:32
Tensorflow numgrad 264	8507.932672	2022-11-11 02:50:32
Tensorflow numgrad 265	8507.932672	2022-11-11 02:50:32
Tensorflow numgrad 266	8507.932672	2022-11-11 02:50:32
Tensorflow numgrad 267	8507.932672	2022-11-11 02:50:32
Tensorflow numgrad 268	8507.932672	2022-11-11 02:50:32
Tensorflow numgrad 269	8507.932672	2022-11-11 02:50:32
Tensorflow numgrad 27	8507.932672	2022-11-11 02:50:33
Tensorflow numgrad 270	8507.932672	2022-11-11 02:50:33
