Node,output
0,-0.14312366547268884
1,0.2466832206122293
10,0.040618578981834436
100,0.06662329920198808
101,-0.0046589280889618
102,-0.13535661462309817
103,-0.01229178643964359
104,0.20069331238718385
105,-0.08666720848300082
106,0.040574050944801314
107,-0.039879572738455715
108,0.025309513683169332
109,-0.12386562886430043
11,0.1135348204454739
110,0.045385245679092606
111,-0.18000699996408914
112,0.1101417990103045
113,0.033343571293704466
114,-0.10854305648097896
115,-0.11034392806731039
116,-0.21533653682658507
117,0.05913607503534388
118,0.3379333195540227
119,-0.014123892950497097
12,0.11936747510955886
12-EthanediolEthyleneglycolConsumptionimport,-0.013771203831155864
12-EthanediolEthyleneglycolProductionexport,-0.09386405228572649
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport,-0.05938137719928156
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport,-0.06115413965685883
120,-0.005818809624769324
121,0.03083747127699137
122,0.08280192096101788
123,0.2718253593732436
124,0.07762699341769456
125,-0.28833857180847816
126,0.008674468238121581
127,0.017252323086305824
128,0.07783908437220909
129,-0.04532912802807436
13,0.23325875235207094
13-PropanediolConsumptionimportproductionexport,-0.032983356150928615
13-PropanediolProductionexport,0.1807128702466281
130,0.028445418731616448
131,-0.011337355882648536
132,0.06841762175701484
133,0.08898932185229791
134,0.09850051893517557
135,0.44485877857945344
136,0.1060026476945767
137,-0.1202678850608958
138,0.050754856645917605
139,0.05945482120029711
14,-0.04815561738216345
140,0.09651248910648615
141,-0.2905027320418678
142,-0.11672732566444788
143,-0.13229398783681728
144,-0.16114452039551144
145,-0.02397914179652083
146,-0.30819527066229085
147,0.03288795500341472
148,0.07263273247191798
149,0.17052488573022673
15,0.04129466023566195
150,-0.15414214133816637
151,-0.2812665893091962
152,-0.03516046561844703
153,-0.006126884507749497
154,0.03359356802914695
155,-0.0516220655420343
156,0.2327518631647744
157,-0.19636659817100455
158,-0.14049676883318502
159,-0.07988048332614854
16,-0.27554743308250024
160,0.10597859635889517
161,0.07600558152012414
162,0.09368110766924188
163,-0.05553527700324556
164,0.0009671905865735746
165,0.059574602349039045
166,-0.0975302269440089
167,-0.24090765267102507
168,0.10721449211412896
169,-0.04116740264944699
17,0.10401237662368637
170,0.18350312389354986
171,0.05419010453033922
172,0.03691989678006339
173,0.33851610857735326
174,0.14651159317610785
175,-0.043433848546145806
176,-0.12767175128910685
177,-0.09608814232165681
178,0.13207143484381026
179,0.058758005826932816
18,0.011200770626614402
180,0.1849362459653729
181,0.30318391717893084
182,-0.15754438784726005
183,-0.002914105055559669
184,0.1366711960229256
185,-0.010186724892220693
186,0.12068509606695085
187,-0.07331945163408372
188,-0.09409449535652936
189,-0.09635503483493187
19,-0.057859025199275695
190,0.016866818406518748
191,-0.125045580078182
192,0.2061698018511812
193,-0.061225161972350214
194,0.20241584504658572
195,-0.04675232487780486
196,-0.16825439123752922
197,0.2239152184880684
198,0.12676346209501405
199,-0.0995054816938276
2,0.08860768340922816
2-Aminobutyricacid2-AminobutyrateProductionexport,-0.010536158335776404
2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateConsumptionimport,-0.05581305064308982
2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateProductionexport,-0.13297406619739927
2-methylbutyrate2-methylbutanoicacidConsumptionimport,0.07854226093202386
20,-0.15278412691749343
200,0.10493073012082822
201,-0.04758065002160229
202,-0.16076794683956083
203,-0.08576593764469775
204,0.028566579598327986
205,-0.20174684999620845
206,0.027861871398440114
207,-0.0770559964642814
208,-0.1969669463220468
209,-0.08459016643794416
21,0.2161550688784497
210,0.1508374445712725
211,0.012773124659874924
213,-0.302019028183755
214,-0.1369415692880688
215,-0.011298711722137221
216,-0.09426374078331887
217,0.09163694671453193
218,-0.04081804228612652
219,-0.010108859676686014
22,0.018387098561274105
220,-0.08764722397361382
221,-0.17349190106654924
222,0.027847201087141983
223,0.3124316100909812
224,-0.1470929661825932
225,-0.06672792376156812
226,-0.06198287173507752
227,-0.26741663440932667
228,-0.06705054549670976
229,-0.1270130172390275
23,0.08758234951891199
230,-0.031865004068348725
231,0.14057358263973688
232,0.12026345689917417
233,0.04965047325869375
234,0.18675325213342997
235,0.21388619415708782
236,-0.11546050209123168
237,-0.0029936358993533207
238,0.07037712038808668
239,0.02010542147230379
24,-0.02295090294914453
240,-0.030268688305020785
241,0.13931945601326737
242,0.036037045111419995
243,0.10802620028119377
244,-0.005932438986070573
245,0.23122690309299368
246,0.052838144304376944
247,-0.1794592265237991
248,-0.17895103744790022
249,-0.028177031537496813
25,-0.11862787067743827
250,0.17850365876837562
251,-0.11096445919975371
252,0.04338436142401542
253,0.09016257377967558
254,-0.28775805813293776
255,0.10445326938624411
256,0.13835187033009388
257,-0.004813854005444402
258,0.06028180512680378
259,-0.123977634348987
26,0.0025955056023346
260,-0.0582250285981094
261,0.19034978644733203
262,-0.027692735348644994
263,-0.28084165580997555
264,0.08628211676516094
265,0.17879293245962546
266,-0.21781974935706297
267,-0.02955772825739897
268,0.3148040878154014
269,-0.06486191579425978
27,-0.033031398503842756
270,-0.032915421674196414
271,-0.021752293798614784
272,-0.054990716767031364
273,0.01629397064086126
274,-0.0018566643463195929
275,-0.003237739634007668
276,0.036820694117236874
277,-0.15156682817266678
278,0.005609801849773883
279,0.00039340398713779264
28,0.24784927119799222
280,-0.11927045425806505
281,0.05340457768915849
282,0.24905505839540706
283,0.24623052993051103
284,0.025938032192156558
