Step	Memory_MB	Time
Start	227.868672	2022-11-10 05:29:52
Data loaded	339.361792	2022-11-10 05:29:53
Setup data	401.309696	2022-11-10 05:29:56
Setup Network	414.744576	2022-11-10 05:30:22
Setup Tensorflow NW	640.647168	2022-11-10 05:30:33
Setup Tensorflow	1324.3392	2022-11-10 05:30:58
Initiated Tensorflow	2147.24608	2022-11-10 05:31:01
Prepared Training	2149.367808	2022-11-10 05:31:01
Trained Tensorflow	4108.771328	2022-11-10 05:48:27
Loaded Best Model	4108.771328	2022-11-10 05:48:27
Tensorflow results accuracy	4701.077504	2022-11-10 05:50:12
Tensorflow numgrad 0	4828.250112	2022-11-10 05:51:06
Tensorflow numgrad 1	5068.578816	2022-11-10 05:52:48
Tensorflow numgrad 10	5068.578816	2022-11-10 05:52:48
Tensorflow numgrad 100	5068.578816	2022-11-10 05:52:48
Tensorflow numgrad 101	5068.578816	2022-11-10 05:52:48
Tensorflow numgrad 102	5068.578816	2022-11-10 05:52:49
Tensorflow numgrad 103	5068.578816	2022-11-10 05:52:49
Tensorflow numgrad 104	5068.578816	2022-11-10 05:52:49
Tensorflow numgrad 105	5068.578816	2022-11-10 05:52:49
Tensorflow numgrad 106	5068.578816	2022-11-10 05:52:49
Tensorflow numgrad 107	5068.578816	2022-11-10 05:52:49
Tensorflow numgrad 108	5068.578816	2022-11-10 05:52:50
Tensorflow numgrad 109	5068.578816	2022-11-10 05:52:50
Tensorflow numgrad 11	5068.578816	2022-11-10 05:52:50
Tensorflow numgrad 110	5068.578816	2022-11-10 05:52:50
Tensorflow numgrad 111	5068.578816	2022-11-10 05:52:50
Tensorflow numgrad 112	5068.578816	2022-11-10 05:52:50
Tensorflow numgrad 113	5068.578816	2022-11-10 05:52:51
Tensorflow numgrad 114	5068.578816	2022-11-10 05:52:51
Tensorflow numgrad 115	5068.578816	2022-11-10 05:52:51
Tensorflow numgrad 116	5068.578816	2022-11-10 05:52:51
Tensorflow numgrad 117	5068.578816	2022-11-10 05:52:51
Tensorflow numgrad 118	5068.578816	2022-11-10 05:52:51
Tensorflow numgrad 119	5068.578816	2022-11-10 05:52:51
Tensorflow numgrad 12	5068.578816	2022-11-10 05:52:52
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	5068.578816	2022-11-10 05:52:52
