iteration,train,validation,error,accuracy,breakCounter
1,177.57375324155862,523.9960583093563,0.5000008851445934,0.5,0
2,175.93610953734463,522.134513546308,0.500005812853517,0.5,0
3,174.34850783262783,520.2449451781769,0.4999476702520429,0.5,0
4,172.76290213704792,518.4234655918833,0.4964850070294364,0.5,0
5,171.405982165396,516.7893125649574,0.48579025196841885,0.5078125,0
6,170.51158480773591,515.5812904423408,0.4764242573220151,0.53125,0
7,170.33397584364954,514.9658642886219,0.5025972031402621,0.5,0
8,170.46771414368757,514.6806282225166,0.5110711660860183,0.484375,0
9,170.59267091677927,514.4367244698352,0.513605612231141,0.46875,0
10,170.58492170530704,514.0734733869427,0.5104966092662451,0.4765625,0
20,167.73090067318083,507.6652442377011,0.4722648017719404,0.5234375,0
30,165.58911900949659,501.6230051037493,0.48466923448582233,0.53125,0
40,163.54188785040122,495.7880887728139,0.47533033561281146,0.546875,0
50,161.51077271689493,489.84976651731125,0.47917662679986356,0.5234375,0
60,159.49405633937002,483.9206856529523,0.4671025453000308,0.5703125,0
70,157.4929181634921,477.96639013735296,0.46766885936927116,0.5546875,0
80,155.5011101142443,472.0285739041823,0.45943160453415416,0.5546875,0
90,153.52389272951413,466.11684394073944,0.45484930874552537,0.5625,0
100,151.5608714697083,460.22941104476496,0.4499465441992573,0.546875,0
110,149.60892229556828,454.37854492110654,0.44543470063752777,0.5546875,0
120,147.6777092688759,448.58065007003586,0.4425212851968397,0.5625,0
130,145.76594630364187,442.81572431565996,0.43832743056130385,0.5703125,0
140,143.87044967706967,437.1030955386017,0.43602379346257286,0.5703125,0
150,141.99113426873927,431.4510617149886,0.433060642908099,0.5703125,0
160,140.12923653041494,425.85198130421117,0.4314068367566043,0.5703125,0
170,138.28469212967838,420.29758326134737,0.4285974292769365,0.5703125,0
180,136.45927912194176,414.8025285046593,0.42651783246002356,0.578125,0
190,134.65475219866946,409.36165179600715,0.42353429107984963,0.578125,0
200,132.86917369493858,403.97393828677497,0.41981358883040637,0.59375,0
210,131.10108234071075,398.64495629025504,0.4160734284075372,0.59375,0
220,129.3551656898396,393.3706851382633,0.4125923818787684,0.6015625,0
230,127.62958343925162,388.1515048996226,0.4098398172160508,0.6015625,0
240,125.92327214667091,382.98945395676003,0.40765947401309566,0.6015625,0
250,124.23712359733491,377.8857677339202,0.4054440283831012,0.6015625,0
260,122.5715323336742,372.8434739505287,0.40361822044690127,0.6015625,0
270,120.92580926514766,367.8608717293456,0.4018586138917667,0.59375,0
280,119.2980693359649,362.93857823655065,0.4006006124263255,0.59375,0
290,117.69050289196667,358.0736132948566,0.3996543720843907,0.59375,0
300,116.10114232523527,353.26505570917726,0.3978801598876113,0.59375,0
310,114.53184909514295,348.5171813440885,0.39717013881033575,0.59375,0
320,112.98064483609798,343.8228542742486,0.396063835546809,0.59375,0
330,111.44933874126649,339.185591461161,0.39524110846363003,0.59375,0
340,109.93601782259557,334.6041985462922,0.3941538258280022,0.6015625,0
350,108.44135298090461,330.0792546658127,0.3931082683670932,0.6015625,0
360,106.9651268128955,325.60971060009746,0.39217154886703365,0.59375,0
370,105.50727940396604,321.19375840209545,0.39130130419410236,0.6015625,0
380,104.06829400498428,316.8314872589614,0.390406763174698,0.609375,0
390,102.6469224993049,312.522443695184,0.3892571784457737,0.609375,0
400,101.24366050713529,308.266888130278,0.38812619522555064,0.6171875,0
410,99.8556047849261,304.0640766485094,0.38715419965950515,0.6171875,0
420,98.4890544638041,299.910782491269,0.3858034344261718,0.6171875,0
430,97.13727093969538,295.81477942633984,0.3853663219615756,0.6171875,0
440,95.79893833156,291.7682839573688,0.3844174181389338,0.6171875,0
450,94.48571792500383,287.77614280550927,0.384345480843287,0.6171875,0
460,93.18510505791005,283.8315200167001,0.3834543767871903,0.625,0
470,91.9009094378476,279.9377692413816,0.3830369052561986,0.625,0
480,90.63262575746414,276.0930115127232,0.38273116277256214,0.625,0
490,89.38204971565632,272.2991251299836,0.38234364425558764,0.625,0
500,88.14740037804293,268.5531731467492,0.381754555355293,0.625,0
510,86.92863035812859,264.8544022563218,0.38109380910815005,0.625,0
520,85.72472877410284,261.20197707603893,0.3802134342310891,0.625,0
530,84.53813580091455,257.59779850147766,0.37948495624425904,0.625,0
540,83.36601959782817,254.03981049049662,0.3786457288992589,0.625,0
550,82.20885699320034,250.52723298326774,0.37775472911542407,0.625,0
560,81.0671573388294,247.05978077766977,0.37665495693740814,0.625,0
570,79.94003513787561,243.63656551777362,0.3757265613636838,0.625,0
580,78.82752172250594,240.2601472588624,0.37526829697039965,0.6328125,0
590,77.72987374611102,236.92926712374543,0.3747920527664392,0.6328125,0
600,76.64619612461757,233.64019712974675,0.374453744383351,0.6328125,0
610,75.57697852614513,230.39394880507675,0.37396211521941525,0.6328125,0
620,74.52185069391895,227.1903804450933,0.3736148469535443,0.640625,0
630,73.48058529895835,224.02956467164898,0.37328371160780444,0.640625,0
640,72.45234948268643,220.91190120843694,0.37312474677300733,0.640625,0
650,71.43792589149665,217.8331856389333,0.3727476819440102,0.6484375,0
660,70.43639105668007,214.79603178030607,0.3723802529220022,0.6484375,0
670,69.44675621782015,211.79776662846456,0.37197766844293817,0.65625,0
680,68.47294110701898,208.8384136171512,0.3719760723779594,0.65625,0
690,67.51079132031397,205.91972746521995,0.37199636581449297,0.65625,0
700,66.56130325180422,203.0391900593797,0.37225655170594263,0.65625,0
710,65.62445980694696,200.19380255868853,0.3718567799774617,0.65625,0
720,64.70017534597164,197.3863241500162,0.3714299218285056,0.65625,0
730,63.788288351321725,194.61700714626727,0.3710806469768864,0.65625,0
740,62.888569518126786,191.88527795103093,0.37056836340894456,0.6640625,0
750,62.000743006215295,189.19126343906015,0.3703537265159461,0.671875,0
760,61.12472785030007,186.53289522546635,0.3698463714308107,0.6640625,0
770,60.26047434205788,183.9100110520348,0.36965275694011535,0.65625,0
780,59.4078465269427,181.32161252386416,0.36907385782533536,0.65625,0
790,58.56655705511408,178.76671105448077,0.3685058121978767,0.65625,0
800,57.736416913821564,176.24697517364905,0.3679167812660853,0.6640625,0
810,56.91746035824349,173.76047814194553,0.3673670006829514,0.6640625,0
820,56.10932430732525,171.30611133055277,0.36652448266302984,0.6640625,0
830,55.31173018242012,168.88279274478987,0.36550150877711984,0.671875,0
