iteration,train,validation,error,accuracy,breakCounter
1,41.04258160187838,115.77862181483032,0.505421037584395,0.4921875,0
2,39.89909422231569,114.59300119157935,0.5118759720688141,0.484375,0
3,38.8600273434274,113.52834300341314,0.5130492150688531,0.46875,0
4,38.1274792264245,112.73383371361278,0.48556584194278607,0.5,0
5,37.872679656282514,112.41636444898671,0.4600109436924222,0.5546875,0
6,38.044373250478486,112.49472294721623,0.4642152117537641,0.5390625,0
7,38.29317889057201,112.66605880926255,0.4722116100354406,0.5390625,0
8,38.41216292202508,112.70900753537222,0.476313758394031,0.5078125,0
9,38.362566072906795,112.58834329657648,0.47651161730550656,0.5,0
10,38.19210943325021,112.34100973621052,0.4736426571312898,0.5234375,0
20,37.30972286320741,110.54455780113706,0.46165565943103243,0.546875,0
30,36.690307490738356,109.15654966077655,0.4517084017917558,0.5625,0
40,36.16775033877699,107.75676670461075,0.43865636414831644,0.59375,0
50,35.73212632817752,106.4424737878716,0.42941284696489834,0.5859375,0
60,35.27761892834974,105.16442666936172,0.42705367162381447,0.6015625,0
70,34.822986808259515,103.89090666218502,0.42455879387557793,0.609375,0
80,34.37483676948372,102.62250908377435,0.42278220219782936,0.6171875,0
90,33.926104066215714,101.35436256476628,0.4176602179655799,0.6171875,0
100,33.49244767864422,100.09568577503983,0.41192082009882125,0.640625,0
110,33.06033885758102,98.84899912077347,0.40714793789180037,0.640625,0
120,32.63099275510988,97.61661082951456,0.40339113319510034,0.640625,0
130,32.210589350072134,96.39495391260449,0.4001876928151183,0.6484375,0
140,31.794891463497144,95.18573830253251,0.3976894894875912,0.640625,0
150,31.384222462131316,93.98771944527024,0.3953592774207735,0.640625,0
160,30.975044695445014,92.8004269358102,0.39291076053567264,0.640625,0
170,30.575607448612057,91.6259887493287,0.39083516959145287,0.65625,0
180,30.17826590333557,90.46542387254794,0.38948985463541824,0.65625,0
190,29.782289680614422,89.31814944710786,0.3885669895643176,0.65625,0
200,29.399278677716282,88.18231595251122,0.38701391054035256,0.65625,0
210,29.016187498677038,87.05871516351034,0.38491969766444645,0.6640625,0
220,28.63830015741233,85.94860693286665,0.38362628860814807,0.6640625,0
230,28.26496844236058,84.85160957637983,0.38234835179331017,0.671875,0
240,27.894323776630728,83.76800676375743,0.38089836995094983,0.671875,0
250,27.52685005876685,82.69817909925855,0.37960751914144364,0.671875,0
260,27.167038070738993,81.64096178298828,0.37861771118703436,0.671875,0
270,26.81100261771327,80.5966773348819,0.3780479237796248,0.671875,0
280,26.45792913519529,79.56312605644455,0.3770835646333698,0.671875,0
290,26.107159703300464,78.54317985963263,0.3761048883357112,0.671875,0
300,25.765847130618354,77.53675369604511,0.3757127471309484,0.6640625,0
310,25.426624205811137,76.54338461966377,0.3755771759005379,0.6640625,0
320,25.087891220532594,75.56060632791248,0.3749852682894165,0.6640625,0
330,24.756794044340776,74.58971493783645,0.37442738482005833,0.65625,0
340,24.43087018492762,73.62797801747521,0.3728466351578462,0.65625,0
350,24.108980604448252,72.67743796127712,0.37075877981209737,0.6484375,0
360,23.790726885861428,71.74030952027752,0.3692392206493138,0.640625,0
370,23.475690339514834,70.81773368287347,0.36874757727305435,0.6484375,0
380,23.162473432855023,69.90637531917041,0.36822817752382386,0.640625,0
390,22.86238282884301,69.00505809629587,0.36761932736276187,0.640625,0
400,22.561132205098044,68.11505191997111,0.366604663613949,0.640625,0
410,22.263007376363422,67.23673006298984,0.36537674467911346,0.640625,0
420,21.967703020772213,66.36728536923364,0.36380804737371564,0.640625,0
430,21.677130173395994,65.50897699167747,0.3623065916592373,0.6484375,0
440,21.38856941818189,64.66191380750492,0.36096176408722147,0.6484375,0
450,21.102119571102335,63.82853942588783,0.3600342458196295,0.65625,0
460,20.825034367520093,63.0045262338956,0.3591152527322726,0.65625,0
470,20.54734669036768,62.188535761678345,0.3569424184952026,0.671875,0
480,20.273566994660722,61.38299817362066,0.3551123035334175,0.6796875,0
490,20.00337913552895,60.590157126466316,0.3540270079664205,0.6796875,0
500,19.73712082654167,59.80694700106854,0.35275165203930336,0.671875,0
510,19.474416764218205,59.034708648864985,0.35226931508695364,0.671875,0
520,19.215458906224487,58.27573395143105,0.3524133214061215,0.6640625,0
530,18.959865170240114,57.525584361118895,0.3519476512388892,0.6640625,0
540,18.706981676886453,56.783424818117155,0.3505603869326839,0.6640625,0
550,18.45808393774951,56.052569238989,0.3497802669400728,0.6796875,0
560,18.210622831702246,55.332946622588544,0.3491027724821883,0.6796875,0
570,17.9689492829908,54.62307248337243,0.34842389787809724,0.6796875,0
580,17.730001376600526,53.92089573273031,0.34826368719100553,0.671875,0
590,17.494859959975102,53.22551185551209,0.3478196182022232,0.6640625,0
600,17.26106557148231,52.53809841172216,0.34699662673963716,0.6640625,0
610,17.0336208320942,51.86104429351532,0.3464055346213024,0.671875,0
620,16.80754604147244,51.19250893636737,0.3457539576900174,0.6796875,0
630,16.583427025519825,50.53301982177848,0.3450436632265676,0.6796875,0
640,16.36402394260363,49.882432609517416,0.34423837566339477,0.6875,0
650,16.146525894368974,49.23923978256584,0.3432542579087989,0.6875,0
660,15.93144245131646,48.605617531204274,0.34249411905660954,0.6953125,0
670,15.719432406084637,47.97887991548659,0.34140575829241016,0.703125,0
680,15.511012830423384,47.360591164403154,0.34020302573853767,0.703125,0
690,15.304861752825234,46.75067193475377,0.33908235655281316,0.6953125,0
700,15.102353023612382,46.14901888138177,0.33794543452358294,0.6953125,0
710,14.901967609255909,45.55385429697823,0.33644507853318734,0.7109375,0
720,14.70414297486323,44.9666706941758,0.335371578868501,0.7109375,0
730,14.50861301370147,44.38621880648268,0.33361500798692195,0.703125,0
740,14.31651785034221,43.815754904619496,0.3327200830324806,0.7109375,0
750,14.12777373014426,43.252824704803515,0.3323589201786039,0.7109375,0
760,13.940876829504145,42.696377453106805,0.3315893987506021,0.6953125,0
770,13.75635008224084,42.14651304529545,0.3306705224603904,0.6953125,0
780,13.57415174941761,41.60564608123221,0.329969544653845,0.703125,0
790,13.3946383436944,41.071505034289906,0.3288254447101775,0.703125,0
800,13.21723622031013,40.54568417671695,0.3281133175986856,0.703125,0
810,13.042559522209121,40.027312997342406,0.32799948645479615,0.6953125,0
820,12.870278221669377,39.51359424874895,0.32707456380240024,0.703125,0
830,12.700345953883247,39.00820681056602,0.32724983297340876,0.703125,0
840,12.532518969677284,38.50962792712663,0.3273967816142477,0.703125,0
