Step	Memory_MB	Time
Start	227.708928	2022-11-11 02:55:13
Data loaded	339.173376	2022-11-11 02:55:14
Setup data	401.5104	2022-11-11 02:55:16
Setup Network	411.815936	2022-11-11 02:55:34
Setup Tensorflow NW	985.079808	2022-11-11 02:55:57
Setup Tensorflow	2795.229184	2022-11-11 02:57:01
Initiated Tensorflow	4787.48672	2022-11-11 02:57:09
Prepared Training	4787.48672	2022-11-11 02:57:09
Trained Tensorflow	8063.26272	2022-11-11 03:25:34
Loaded Best Model	8063.26272	2022-11-11 03:25:34
Tensorflow results accuracy	9240.02304	2022-11-11 03:28:16
Tensorflow numgrad 0	9433.591808	2022-11-11 03:29:42
Tensorflow numgrad 1	9820.954624	2022-11-11 03:31:59
Tensorflow numgrad 10	9820.954624	2022-11-11 03:32:00
Tensorflow numgrad 100	9820.954624	2022-11-11 03:32:00
Tensorflow numgrad 101	9820.954624	2022-11-11 03:32:00
Tensorflow numgrad 102	9820.954624	2022-11-11 03:32:00
Tensorflow numgrad 103	9820.954624	2022-11-11 03:32:00
Tensorflow numgrad 104	9820.954624	2022-11-11 03:32:00
Tensorflow numgrad 105	9820.954624	2022-11-11 03:32:01
Tensorflow numgrad 106	9820.954624	2022-11-11 03:32:01
Tensorflow numgrad 107	9820.954624	2022-11-11 03:32:01
Tensorflow numgrad 108	9820.954624	2022-11-11 03:32:01
Tensorflow numgrad 109	9820.954624	2022-11-11 03:32:01
Tensorflow numgrad 11	9820.954624	2022-11-11 03:32:01
Tensorflow numgrad 110	9820.954624	2022-11-11 03:32:02
Tensorflow numgrad 111	9820.954624	2022-11-11 03:32:02
Tensorflow numgrad 112	9820.954624	2022-11-11 03:32:02
Tensorflow numgrad 113	9820.954624	2022-11-11 03:32:02
Tensorflow numgrad 114	9820.954624	2022-11-11 03:32:02
Tensorflow numgrad 115	9820.954624	2022-11-11 03:32:02
Tensorflow numgrad 116	9820.954624	2022-11-11 03:32:03
Tensorflow numgrad 117	9820.954624	2022-11-11 03:32:03
Tensorflow numgrad 118	9820.954624	2022-11-11 03:32:03
Tensorflow numgrad 119	9820.954624	2022-11-11 03:32:03
Tensorflow numgrad 12	9820.954624	2022-11-11 03:32:03
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	9820.954624	2022-11-11 03:32:04
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	9820.954624	2022-11-11 03:32:04
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	9820.954624	2022-11-11 03:32:04
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	9820.954624	2022-11-11 03:32:04
Tensorflow numgrad 120	9820.954624	2022-11-11 03:32:04
Tensorflow numgrad 121	9820.954624	2022-11-11 03:32:04
Tensorflow numgrad 122	9820.954624	2022-11-11 03:32:05
Tensorflow numgrad 123	9820.954624	2022-11-11 03:32:05
Tensorflow numgrad 124	9820.954624	2022-11-11 03:32:05
Tensorflow numgrad 125	9820.954624	2022-11-11 03:32:05
Tensorflow numgrad 126	9820.954624	2022-11-11 03:32:05
Tensorflow numgrad 127	9820.954624	2022-11-11 03:32:05
Tensorflow numgrad 128	9820.954624	2022-11-11 03:32:06
Tensorflow numgrad 129	9820.954624	2022-11-11 03:32:06
Tensorflow numgrad 13	9820.954624	2022-11-11 03:32:06
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	9820.954624	2022-11-11 03:32:06
Tensorflow numgrad 13-PropanediolProductionexport	9820.954624	2022-11-11 03:32:06
Tensorflow numgrad 130	9820.954624	2022-11-11 03:32:06
Tensorflow numgrad 131	9820.954624	2022-11-11 03:32:07
Tensorflow numgrad 132	9820.954624	2022-11-11 03:32:07
Tensorflow numgrad 133	9820.954624	2022-11-11 03:32:07
Tensorflow numgrad 134	9820.954624	2022-11-11 03:32:07
Tensorflow numgrad 135	9820.954624	2022-11-11 03:32:07
Tensorflow numgrad 136	9820.954624	2022-11-11 03:32:08
Tensorflow numgrad 137	9820.954624	2022-11-11 03:32:08
Tensorflow numgrad 138	9820.954624	2022-11-11 03:32:08
Tensorflow numgrad 139	9820.954624	2022-11-11 03:32:08
Tensorflow numgrad 14	9820.954624	2022-11-11 03:32:08
Tensorflow numgrad 140	9820.954624	2022-11-11 03:32:08
Tensorflow numgrad 141	9820.954624	2022-11-11 03:32:09
Tensorflow numgrad 142	9820.954624	2022-11-11 03:32:09
Tensorflow numgrad 143	9820.954624	2022-11-11 03:32:09
Tensorflow numgrad 144	9820.954624	2022-11-11 03:32:09
Tensorflow numgrad 145	9820.954624	2022-11-11 03:32:09
Tensorflow numgrad 146	9820.954624	2022-11-11 03:32:09
Tensorflow numgrad 147	9820.954624	2022-11-11 03:32:10
Tensorflow numgrad 148	9820.954624	2022-11-11 03:32:10
Tensorflow numgrad 149	9820.954624	2022-11-11 03:32:10
Tensorflow numgrad 15	9820.954624	2022-11-11 03:32:10
Tensorflow numgrad 150	9820.954624	2022-11-11 03:32:10
Tensorflow numgrad 151	9820.954624	2022-11-11 03:32:10
Tensorflow numgrad 152	9820.954624	2022-11-11 03:32:11
Tensorflow numgrad 153	9820.954624	2022-11-11 03:32:11
Tensorflow numgrad 154	9820.954624	2022-11-11 03:32:11
Tensorflow numgrad 155	9820.954624	2022-11-11 03:32:11
Tensorflow numgrad 156	9820.954624	2022-11-11 03:32:11
Tensorflow numgrad 157	9820.954624	2022-11-11 03:32:12
Tensorflow numgrad 158	9820.954624	2022-11-11 03:32:12
Tensorflow numgrad 159	9820.954624	2022-11-11 03:32:12
Tensorflow numgrad 16	9820.954624	2022-11-11 03:32:12
Tensorflow numgrad 160	9820.954624	2022-11-11 03:32:12
Tensorflow numgrad 161	9820.954624	2022-11-11 03:32:12
Tensorflow numgrad 162	9820.954624	2022-11-11 03:32:13
Tensorflow numgrad 163	9820.954624	2022-11-11 03:32:13
Tensorflow numgrad 164	9820.954624	2022-11-11 03:32:13
Tensorflow numgrad 165	9820.954624	2022-11-11 03:32:13
Tensorflow numgrad 166	9820.954624	2022-11-11 03:32:13
Tensorflow numgrad 167	9820.954624	2022-11-11 03:32:13
Tensorflow numgrad 168	9820.954624	2022-11-11 03:32:14
Tensorflow numgrad 169	9820.954624	2022-11-11 03:32:14
Tensorflow numgrad 17	9820.954624	2022-11-11 03:32:14
Tensorflow numgrad 170	9820.954624	2022-11-11 03:32:14
Tensorflow numgrad 171	9820.954624	2022-11-11 03:32:14
Tensorflow numgrad 172	9820.954624	2022-11-11 03:32:15
Tensorflow numgrad 173	9820.954624	2022-11-11 03:32:15
Tensorflow numgrad 174	9820.954624	2022-11-11 03:32:15
Tensorflow numgrad 175	9820.954624	2022-11-11 03:32:15
Tensorflow numgrad 176	9820.954624	2022-11-11 03:32:15
Tensorflow numgrad 177	9820.954624	2022-11-11 03:32:15
Tensorflow numgrad 178	9820.954624	2022-11-11 03:32:16
Tensorflow numgrad 179	9820.954624	2022-11-11 03:32:16
Tensorflow numgrad 18	9820.954624	2022-11-11 03:32:16
Tensorflow numgrad 180	9820.954624	2022-11-11 03:32:16
Tensorflow numgrad 181	9820.954624	2022-11-11 03:32:16
Tensorflow numgrad 182	9820.954624	2022-11-11 03:32:16
Tensorflow numgrad 183	9820.954624	2022-11-11 03:32:17
Tensorflow numgrad 184	9820.954624	2022-11-11 03:32:17
Tensorflow numgrad 185	9820.954624	2022-11-11 03:32:17
Tensorflow numgrad 186	9820.954624	2022-11-11 03:32:17
Tensorflow numgrad 187	9820.954624	2022-11-11 03:32:17
Tensorflow numgrad 188	9820.954624	2022-11-11 03:32:17
Tensorflow numgrad 189	9820.954624	2022-11-11 03:32:18
Tensorflow numgrad 19	9820.954624	2022-11-11 03:32:18
Tensorflow numgrad 190	9820.954624	2022-11-11 03:32:18
Tensorflow numgrad 191	9820.954624	2022-11-11 03:32:18
Tensorflow numgrad 192	9820.954624	2022-11-11 03:32:18
Tensorflow numgrad 193	9820.954624	2022-11-11 03:32:19
Tensorflow numgrad 194	9820.954624	2022-11-11 03:32:19
Tensorflow numgrad 195	9820.954624	2022-11-11 03:32:19
Tensorflow numgrad 196	9820.954624	2022-11-11 03:32:19
Tensorflow numgrad 197	9820.954624	2022-11-11 03:32:19
Tensorflow numgrad 198	9820.954624	2022-11-11 03:32:19
Tensorflow numgrad 199	9820.954624	2022-11-11 03:32:20
Tensorflow numgrad 2	9820.954624	2022-11-11 03:32:20
Tensorflow numgrad 2-Aminobutyricacid2-AminobutyrateProductionexport	9820.954624	2022-11-11 03:32:20
Tensorflow numgrad 2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateConsumptionimport	9820.954624	2022-11-11 03:32:20
Tensorflow numgrad 2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateProductionexport	9820.954624	2022-11-11 03:32:20
Tensorflow numgrad 2-methylbutyrate2-methylbutanoicacidConsumptionimport	9820.954624	2022-11-11 03:32:20
Tensorflow numgrad 20	9820.954624	2022-11-11 03:32:21
Tensorflow numgrad 200	9820.954624	2022-11-11 03:32:21
Tensorflow numgrad 201	9820.954624	2022-11-11 03:32:21
Tensorflow numgrad 202	9820.954624	2022-11-11 03:32:21
Tensorflow numgrad 203	9820.954624	2022-11-11 03:32:21
Tensorflow numgrad 204	9820.954624	2022-11-11 03:32:21
Tensorflow numgrad 205	9820.954624	2022-11-11 03:32:22
Tensorflow numgrad 206	9820.954624	2022-11-11 03:32:22
Tensorflow numgrad 207	9820.954624	2022-11-11 03:32:22
Tensorflow numgrad 208	9820.954624	2022-11-11 03:32:22
Tensorflow numgrad 209	9820.954624	2022-11-11 03:32:22
Tensorflow numgrad 21	9820.954624	2022-11-11 03:32:23
Tensorflow numgrad 210	9820.954624	2022-11-11 03:32:23
Tensorflow numgrad 211	9820.954624	2022-11-11 03:32:23
Tensorflow numgrad 213	9820.954624	2022-11-11 03:32:23
Tensorflow numgrad 214	9820.954624	2022-11-11 03:32:23
Tensorflow numgrad 215	9820.954624	2022-11-11 03:32:23
Tensorflow numgrad 216	9820.954624	2022-11-11 03:32:24
Tensorflow numgrad 217	9820.954624	2022-11-11 03:32:24
Tensorflow numgrad 218	9820.954624	2022-11-11 03:32:24
Tensorflow numgrad 219	9820.954624	2022-11-11 03:32:24
Tensorflow numgrad 22	9820.954624	2022-11-11 03:32:24
Tensorflow numgrad 220	9820.954624	2022-11-11 03:32:24
Tensorflow numgrad 221	9820.954624	2022-11-11 03:32:25
Tensorflow numgrad 222	9820.954624	2022-11-11 03:32:25
Tensorflow numgrad 223	9820.954624	2022-11-11 03:32:25
Tensorflow numgrad 224	9820.954624	2022-11-11 03:32:25
Tensorflow numgrad 225	9820.954624	2022-11-11 03:32:25
Tensorflow numgrad 226	9820.954624	2022-11-11 03:32:25
Tensorflow numgrad 227	9820.954624	2022-11-11 03:32:26
Tensorflow numgrad 228	9820.954624	2022-11-11 03:32:26
Tensorflow numgrad 229	9820.954624	2022-11-11 03:32:26
Tensorflow numgrad 23	9820.954624	2022-11-11 03:32:26
Tensorflow numgrad 230	9820.954624	2022-11-11 03:32:26
Tensorflow numgrad 231	9820.954624	2022-11-11 03:32:27
Tensorflow numgrad 232	9820.954624	2022-11-11 03:32:27
Tensorflow numgrad 233	9820.954624	2022-11-11 03:32:27
Tensorflow numgrad 234	9820.954624	2022-11-11 03:32:27
Tensorflow numgrad 235	9820.954624	2022-11-11 03:32:27
Tensorflow numgrad 236	9820.954624	2022-11-11 03:32:27
Tensorflow numgrad 237	9820.954624	2022-11-11 03:32:28
Tensorflow numgrad 238	9820.954624	2022-11-11 03:32:28
Tensorflow numgrad 239	9820.954624	2022-11-11 03:32:28
Tensorflow numgrad 24	9820.954624	2022-11-11 03:32:28
Tensorflow numgrad 240	9820.954624	2022-11-11 03:32:28
Tensorflow numgrad 241	9820.954624	2022-11-11 03:32:28
Tensorflow numgrad 242	9820.954624	2022-11-11 03:32:29
Tensorflow numgrad 243	9820.954624	2022-11-11 03:32:29
Tensorflow numgrad 244	9820.954624	2022-11-11 03:32:29
Tensorflow numgrad 245	9820.954624	2022-11-11 03:32:29
Tensorflow numgrad 246	9820.954624	2022-11-11 03:32:29
Tensorflow numgrad 247	9820.954624	2022-11-11 03:32:29
Tensorflow numgrad 248	9820.954624	2022-11-11 03:32:30
Tensorflow numgrad 249	9820.954624	2022-11-11 03:32:30
Tensorflow numgrad 25	9820.954624	2022-11-11 03:32:30
Tensorflow numgrad 250	9820.954624	2022-11-11 03:32:30
Tensorflow numgrad 251	9820.954624	2022-11-11 03:32:30
Tensorflow numgrad 252	9820.954624	2022-11-11 03:32:31
Tensorflow numgrad 253	9820.954624	2022-11-11 03:32:31
Tensorflow numgrad 254	9820.954624	2022-11-11 03:32:31
Tensorflow numgrad 255	9820.954624	2022-11-11 03:32:31
Tensorflow numgrad 256	9820.954624	2022-11-11 03:32:31
Tensorflow numgrad 257	9820.954624	2022-11-11 03:32:31
Tensorflow numgrad 258	9820.954624	2022-11-11 03:32:32
Tensorflow numgrad 259	9820.954624	2022-11-11 03:32:32
Tensorflow numgrad 26	9820.954624	2022-11-11 03:32:32
Tensorflow numgrad 260	9820.954624	2022-11-11 03:32:32
Tensorflow numgrad 261	9820.954624	2022-11-11 03:32:32
Tensorflow numgrad 262	9820.954624	2022-11-11 03:32:32
Tensorflow numgrad 263	9820.954624	2022-11-11 03:32:33
Tensorflow numgrad 264	9820.954624	2022-11-11 03:32:33
Tensorflow numgrad 265	9820.954624	2022-11-11 03:32:33
Tensorflow numgrad 266	9820.954624	2022-11-11 03:32:33
Tensorflow numgrad 267	9820.954624	2022-11-11 03:32:33
Tensorflow numgrad 268	9820.954624	2022-11-11 03:32:33
Tensorflow numgrad 269	9820.954624	2022-11-11 03:32:34
Tensorflow numgrad 27	9820.954624	2022-11-11 03:32:34
Tensorflow numgrad 270	9820.954624	2022-11-11 03:32:34
Tensorflow numgrad 271	9820.954624	2022-11-11 03:32:34
Tensorflow numgrad 272	9820.954624	2022-11-11 03:32:34
Tensorflow numgrad 273	9820.954624	2022-11-11 03:32:35
Tensorflow numgrad 274	9820.954624	2022-11-11 03:32:35
Tensorflow numgrad 275	9820.954624	2022-11-11 03:32:35
Tensorflow numgrad 276	9820.954624	2022-11-11 03:32:35
Tensorflow numgrad 277	9820.954624	2022-11-11 03:32:35
Tensorflow numgrad 278	9820.954624	2022-11-11 03:32:35
Tensorflow numgrad 279	9820.954624	2022-11-11 03:32:36
Tensorflow numgrad 28	9820.954624	2022-11-11 03:32:36
Tensorflow numgrad 280	9820.954624	2022-11-11 03:32:36
Tensorflow numgrad 281	9820.954624	2022-11-11 03:32:36
Tensorflow numgrad 282	9820.954624	2022-11-11 03:32:36
Tensorflow numgrad 283	9820.954624	2022-11-11 03:32:36
Tensorflow numgrad 284	9820.954624	2022-11-11 03:32:37
Tensorflow numgrad 285	9820.954624	2022-11-11 03:32:37
Tensorflow numgrad 286	9820.954624	2022-11-11 03:32:37
Tensorflow numgrad 287	9820.954624	2022-11-11 03:32:37
Tensorflow numgrad 288	9820.954624	2022-11-11 03:32:37
Tensorflow numgrad 289	9820.954624	2022-11-11 03:32:38
Tensorflow numgrad 29	9820.954624	2022-11-11 03:32:38
Tensorflow numgrad 290	9820.954624	2022-11-11 03:32:38
Tensorflow numgrad 291	9820.954624	2022-11-11 03:32:38
Tensorflow numgrad 292	9820.954624	2022-11-11 03:32:38
Tensorflow numgrad 293	9820.954624	2022-11-11 03:32:38
Tensorflow numgrad 294	9820.954624	2022-11-11 03:32:39
Tensorflow numgrad 295	9820.954624	2022-11-11 03:32:39
Tensorflow numgrad 296	9820.954624	2022-11-11 03:32:39
Tensorflow numgrad 297	9820.954624	2022-11-11 03:32:39
Tensorflow numgrad 299	9820.954624	2022-11-11 03:32:39
Tensorflow numgrad 3	9820.954624	2022-11-11 03:32:39
Tensorflow numgrad 30	9820.954624	2022-11-11 03:32:40
Tensorflow numgrad 300	9820.954624	2022-11-11 03:32:40
Tensorflow numgrad 301	9820.954624	2022-11-11 03:32:40
Tensorflow numgrad 302	9820.954624	2022-11-11 03:32:40
Tensorflow numgrad 303	9820.954624	2022-11-11 03:32:40
Tensorflow numgrad 304	9820.954624	2022-11-11 03:32:40
