iteration,train,validation,error,accuracy,breakCounter
1,58.63470416283821,166.4833277858524,0.5000026670392311,0.5,0
2,57.88910045533554,165.64170427313195,0.5000220551180259,0.5,0
3,57.15726064977763,164.8035898556477,0.5000468874400132,0.5,0
4,56.424850853465706,163.96117311889103,0.49960748517056763,0.5,0
5,55.72773495855816,163.1491489720068,0.4968111863805381,0.5,0
6,55.05917452597319,162.4338219952194,0.4918504926240339,0.5,0
7,54.46708988803558,161.7894942735346,0.48294330068008484,0.515625,0
8,53.97898829623634,161.22971587482468,0.46916719215723746,0.546875,0
9,53.636962101646226,160.81256131058666,0.45923328540535324,0.5859375,0
10,53.46614488505908,160.5751016255191,0.46383924931516685,0.5546875,0
20,53.13008291384768,159.32302348368896,0.47987008094347827,0.5390625,0
30,52.39150482513977,157.37302016279105,0.46170917433310193,0.5390625,0
40,51.70158703097034,155.6486831146411,0.4611407744768827,0.578125,0
50,51.109286065927805,153.93483323857106,0.4572778716922369,0.5703125,0
60,50.51516427745348,152.1846381199807,0.4473766513755861,0.59375,0
70,49.926950714113154,150.47014957716695,0.44421994207149607,0.609375,0
80,49.341671703783554,148.7558186378299,0.44333441489366854,0.5703125,0
90,48.76442727984319,147.03895668004432,0.44181094079679567,0.578125,0
100,48.185754424943944,145.32763094653487,0.4394212000595758,0.5625,0
110,47.608759967428526,143.62269907884874,0.43774188660117885,0.5625,0
120,47.0366989751667,141.92517558870736,0.436007259947133,0.5625,0
130,46.4689094473548,140.23582132843572,0.43382145440121417,0.5703125,0
140,45.903499493825024,138.5563408459928,0.4318567968297743,0.5703125,0
150,45.34258072629589,136.88870603495366,0.4303609109185762,0.578125,0
160,44.78929164754259,135.23304548056012,0.42900048312425637,0.5859375,0
170,44.239801946349665,133.59038752714974,0.42784320549321286,0.6015625,0
180,43.69230509466458,131.95921008428726,0.42604774266710616,0.6015625,0
190,43.148782424233914,130.34198516899835,0.4246681938005604,0.609375,0
200,42.61453600866211,128.7386843343152,0.423413127353483,0.6171875,0
210,42.08335017336275,127.14836462790522,0.4218892516760991,0.625,0
220,41.55639309985059,125.57246853324831,0.42051097896115386,0.625,0
230,41.03603821965176,124.01054282130055,0.4185829086455221,0.6328125,0
240,40.51988094368258,122.46450034584119,0.41723084193223176,0.6328125,0
250,40.00792264698175,120.93410570575978,0.4160473891859181,0.625,0
260,39.50278438357013,119.41819904690534,0.4147932156438865,0.6328125,0
270,39.0021035750833,117.91776608505457,0.41383330265181556,0.640625,0
280,38.5045013415494,116.4331135812612,0.4131069648205049,0.640625,0
290,38.01517708521838,114.9640088041424,0.4122881712535553,0.625,0
300,37.52931960098041,113.50738405194576,0.41049025913569603,0.6171875,0
310,37.048976862629516,112.06671642168747,0.40904831364482364,0.6171875,0
320,36.572964353521684,110.64226012236446,0.4079720247861584,0.625,0
330,36.10237573037484,109.23245905175929,0.4065915409147165,0.625,0
340,35.63781383120457,107.83835013348268,0.40531575422776217,0.625,0
350,35.17847931734678,106.45930151919704,0.4042219666923503,0.625,0
360,34.72377795692063,105.09454257946236,0.402954126996572,0.6328125,0
370,34.27330704733126,103.7450534860957,0.40193681576000007,0.640625,0
380,33.82966169049161,102.40992521792245,0.40057365839610226,0.640625,0
390,33.387746571672004,101.09052926140946,0.39929987237711995,0.625,0
400,32.95479565422094,99.7862304962784,0.3981834577524734,0.625,0
410,32.52372783295815,98.49681454439023,0.39716129288554747,0.6328125,0
420,32.0978361948784,97.22154142204955,0.3963688784710943,0.6328125,0
430,31.67709197069384,95.96033887367746,0.39545732949771994,0.640625,0
440,31.26146563858012,94.71289508186445,0.3944725895325204,0.625,0
450,30.850698934463235,93.4800699876183,0.3935606061215495,0.625,0
460,30.445044602817354,92.2616169581512,0.3927303123240804,0.625,0
470,30.043698620976762,91.05681895874027,0.39160093997820083,0.6484375,0
480,29.646819716724256,89.86586456525971,0.3906047825892329,0.6484375,0
490,29.25430008065269,88.6884019649901,0.38949631711303445,0.6484375,0
500,28.865584545029986,87.5232942422754,0.3872201056082337,0.6484375,0
510,28.481104331785158,86.37552104907189,0.3866214776094925,0.6484375,0
520,28.10042761290304,85.23919879012077,0.38497679983335253,0.6484375,0
530,27.726409105020096,84.11705624081873,0.3840160307461272,0.65625,0
540,27.35591898573308,83.0101900941885,0.38400122278071314,0.65625,0
550,26.98988218463202,81.916238794404,0.3836897499733797,0.65625,0
560,26.62662130094344,80.83283026302392,0.38270119524477314,0.6640625,0
570,26.272083078634136,79.7630911607945,0.3817871178708797,0.6640625,0
580,25.920368963783673,78.70507812322114,0.38066841338335944,0.6640625,0
590,25.57238095544919,77.66005237638399,0.37965523526655554,0.6640625,0
600,25.228529694581425,76.62776157843724,0.37870287234080435,0.6640625,0
