Step	Memory_MB	Time
Start	220.499968	2022-11-09 03:40:00
Data loaded	331.710464	2022-11-09 03:40:00
Setup data	394.002432	2022-11-09 03:40:03
Setup Network	407.339008	2022-11-09 03:40:29
Setup Tensorflow NW	585.854976	2022-11-09 03:40:39
Setup Tensorflow	1112.694784	2022-11-09 03:40:58
Initiated Tensorflow	1773.891584	2022-11-09 03:41:01
Prepared Training	1773.891584	2022-11-09 03:41:01
Trained Tensorflow	3407.552512	2022-11-09 04:13:57
Loaded Best Model	3407.552512	2022-11-09 04:13:57
Tensorflow results accuracy	3910.36928	2022-11-09 04:15:33
Tensorflow numgrad 0	4025.925632	2022-11-09 04:16:22
Tensorflow numgrad 1	4239.761408	2022-11-09 04:17:55
Tensorflow numgrad 10	4239.761408	2022-11-09 04:17:55
Tensorflow numgrad 100	4239.761408	2022-11-09 04:17:55
Tensorflow numgrad 101	4239.761408	2022-11-09 04:17:56
Tensorflow numgrad 102	4239.761408	2022-11-09 04:17:56
Tensorflow numgrad 103	4239.761408	2022-11-09 04:17:56
Tensorflow numgrad 104	4239.761408	2022-11-09 04:17:56
Tensorflow numgrad 105	4239.761408	2022-11-09 04:17:56
Tensorflow numgrad 106	4239.761408	2022-11-09 04:17:56
Tensorflow numgrad 107	4239.761408	2022-11-09 04:17:57
Tensorflow numgrad 108	4239.761408	2022-11-09 04:17:57
Tensorflow numgrad 109	4239.761408	2022-11-09 04:17:57
Tensorflow numgrad 11	4239.761408	2022-11-09 04:17:57
Tensorflow numgrad 110	4239.761408	2022-11-09 04:17:57
Tensorflow numgrad 111	4239.761408	2022-11-09 04:17:57
Tensorflow numgrad 112	4239.761408	2022-11-09 04:17:57
Tensorflow numgrad 113	4239.761408	2022-11-09 04:17:58
Tensorflow numgrad 114	4239.761408	2022-11-09 04:17:58
Tensorflow numgrad 115	4239.761408	2022-11-09 04:17:58
Tensorflow numgrad 116	4239.761408	2022-11-09 04:17:58
Tensorflow numgrad 117	4239.761408	2022-11-09 04:17:58
Tensorflow numgrad 118	4239.761408	2022-11-09 04:17:58
Tensorflow numgrad 119	4239.761408	2022-11-09 04:17:59
Tensorflow numgrad 12	4239.761408	2022-11-09 04:17:59
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	4239.761408	2022-11-09 04:17:59
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	4239.761408	2022-11-09 04:17:59
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	4239.761408	2022-11-09 04:17:59
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	4239.761408	2022-11-09 04:17:59
