nodes
g__Nibribacter
g__Thermobifida
g__Cryptobacterium
g__Citromicrobium
g__Niabella
g__Lacibacter
g__Luteibacter
g__Microlunatus
g__Ahniella
g__Sulfolobus
g__Neoasaia
g__Snodgrassella
g__Jiangella
g__Friedmanniella
g__Candidatus Methanomethylophilus
g__Gudongella
g__Pelodictyon
g__Terasakiella
g__Halomicronema
g__Zymomonas
g__Caldisericum
g__Halosimplex
g__Candidatus Phytoplasma
g__Desulfopila
g__Blastococcus
g__Croceibacter
g__Yersinia
g__Desulfobulbus
g__Thermococcus
g__Pyrococcus
g__Chitinimonas
g__Roseimaritima
g__Providencia
g__Nitrosomonas
g__Vogesella
g__Brenneria
g__Calditerrivibrio
g__Myxococcus
g__Jeotgalibaca
g__Duganella
g__Limosilactobacillus
g__Nibricoccus
g__Sporosarcina
g__Bisgaardia
g__Roseburia
g__Jatrophihabitans
g__Lysobacter
g__Thermosipho
g__Atlantibacter
g__Capnocytophaga
g__Nitrospira
g__Lactobacillus
g__Aureimonas
g__Libanicoccus
g__Fictibacillus
g__Lentibacillus
g__Otariodibacter
g__Desulfococcus
g__Xylanimicrobium
g__Photobacterium
g__Candidatus Nitrosotalea
g__Solitalea
g__Thermofilum
g__Rheinheimera
g__Salinarchaeum
g__Nissabacter
g__Nitratireductor
g__Cyanobacterium
g__Methylacidiphilum
g__Candidatus Hepatoplasma
g__Arcanobacterium
g__Alkalilimnicola
g__Bacteriovorax
g__Caedibacter
g__Hymenobacter
g__Gordonia
g__Jeotgalibacillus
g__Thiomicrospira
g__Advenella
g__Caldicellulosiruptor
g__Methylobacillus
g__Acidisarcina
g__Candidatus Fukatsuia
g__Pseudohongiella
g__Sandaracinobacter
g__Sodalis
g__Oleispira
g__Phycisphaera
g__Variibacter
g__Candidatus Gullanella
g__Actinomarinicola
g__Devosia
g__Casimicrobium
g__Cobetia
g__Pyrodictium
g__Neochlamydia
g__Epilithonimonas
g__Halobacteroides
g__Candidatus Mikella
g__Treponema
g__Brachyspira
g__Halomicrobium
g__Thermacetogenium
g__Verrucosispora
g__Radiobacillus
g__Anaerobacillus
g__Vulgatibacter
g__Thiodictyon
g__Crocosphaera
g__Nordella
g__Lentilactobacillus
g__Methylococcus
g__Methanolacinia
g__Sediminispirochaeta
g__Beggiatoa
g__Kurthia
g__Lacrimispora
g__Fibrella
g__Sulfitobacter
g__Alienimonas
g__Pannonibacter
g__Roseobacter
g__Cellulosimicrobium
g__Pseudomonas
g__Paludibaculum
g__Anseongella
g__Pelagibacterium
g__Candidatus Nesciobacter
g__Desulfobacula
g__Melaminivora
g__Desulfocurvibacter
g__Lautropia
g__Paenisporosarcina
g__Noviherbaspirillum
g__Desulfoglaeba
g__Geosporobacter
g__Avibacterium
g__Methanococcoides
g__Parascardovia
g__Dyella
g__Oligotropha
g__Massilia
g__Costertonia
g__Chloroherpeton
g__Isosphaera
g__Haematospirillum
g__Haematobacter
g__Roseicitreum
g__Pirellula
g__Gottschalkia
g__Roseivirga
g__Desulfobacterium
g__Curvibacter
g__Dysosmobacter
g__Brevefilum
g__Azotobacter
g__Candidatus Phycorickettsia
g__Arenibacter
g__Pseudanabaena
g__Acetilactobacillus
g__Dermabacter
g__Gemella
g__Syntrophomonas
g__Phytobacter
g__Dehalobacterium
g__Sulfuriferula
g__Shimwellia
g__Gemmatimonas
g__Borreliella
g__Desulfatibacillum
g__Mycobacteroides
g__Methanohalophilus
g__Candidatus Annandia
g__Caulobacter
g__Stappia
g__Ichthyobacterium
g__Candidatus Mancarchaeum
g__Paenibacillus
g__Shewanella
g__Syntrophobacter
g__Methanomassiliicoccus
g__Kushneria
g__Sphingosinicella
g__Muricauda
g__Melioribacter
g__Arsenophonus
g__Vulcanisaeta
g__Wenyingzhuangia
g__Selenomonas
g__Halorhodospira
g__Slackia
g__Methanothermococcus
g__Lutibacter
g__Roseimicrobium
g__Modestobacter
g__Stenotrophomonas
g__Secundilactobacillus
g__Geitlerinema
g__Denitrobacterium
g__Pigmentiphaga
g__Boseongicola
g__Candidatus Nitrosopelagicus
g__Desulfurococcus
g__Phyllobacterium
g__Planctopirus
g__Sulfuracidifex
g__Chitinophaga
g__Clostridium
g__Aliivibrio
g__Flintibacter
g__Rhodoferax
g__Alcanivorax
g__Acidihalobacter
g__Hydrogenovibrio
g__Herminiimonas
g__Serinicoccus
g__Owenweeksia
g__Tetragenococcus
g__Methylocystis
g__Caldisphaera
g__Aneurinibacillus
g__Leclercia
g__Asaia
g__Thalassotalea
g__Solimonas
g__Burkholderia
g__Mycolicibacterium
g__Conexivisphaera
g__Spongiibacter
g__Indioceanicola
g__Frateuria
g__Epidermidibacterium
g__Salicibibacter
g__Paraflavitalea
g__Raoultella
g__Acetobacter
g__Thiomicrorhabdus
g__Pulveribacter
g__Olivibacter
g__Halolamina
g__Candidatus Nitrosoglobus
g__Granulosicoccus
g__Singulisphaera
g__Sorangium
g__Candidatus Deianiraea
g__Acetobacterium
g__Emcibacter
g__Cryobacterium
g__Fervidicoccus
g__Cetia
g__Gloeobacter
g__Kitasatospora
g__Rothia
g__Pseudolabrys
g__Buttiauxella
g__Mahella
g__Parashewanella
g__Sneathia
g__Porphyromonas
g__Novibacillus
g__Brevundimonas
g__Altibacter
g__Parasphingopyxis
g__Spirosoma
g__Humibacter
g__Chlorobium
g__Agrobacterium
g__Desulfosarcina
g__Micromonospora
g__Gilvibacter
g__Rodentibacter
g__Gloeocapsa
g__Allofrancisella
g__Chelatococcus
g__Roseovarius
g__Frischella
g__Gemmatirosa
g__Desulfurella
g__Enterovibrio
g__Crassaminicella
g__Microcoleus
g__Methanosphaera
g__Nocardioides
g__Thermogladius
g__Weeksella
g__Sphaerotilus
g__Oerskovia
g__Thioflavicoccus
g__Halioglobus
g__Paraclostridium
g__Psychrobacillus
g__Apilactobacillus
g__Sulfurospirillum
g__Tepidanaerobacter
g__Stigmatella
g__Cupriavidus
g__Candidatus Nanosynbacter
g__Ornithinimicrobium
g__Blautia
g__Glycocaulis
g__Candidatus Halobonum
g__Saliniradius
g__Fibrobacter
g__Simiduia
