iteration,train,validation,error,accuracy,breakCounter
1,26.222112198675443,66.3347788856159,0.49994200361279073,0.5,0
2,25.769419948423987,65.83769002457002,0.4998770385515602,0.5,0
3,25.299529854244973,65.34219583008434,0.4997009278889738,0.5,0
4,24.845055532295802,64.82481541058475,0.49910925327378025,0.5,0
5,24.35893895710428,64.3037970831303,0.4983797094702862,0.5,0
6,23.88644222842743,63.7576645878306,0.49739633273716,0.5,0
7,23.41786323762346,63.174012707356496,0.4954859372208016,0.5,0
8,22.951058629808163,62.678693896622725,0.4948465797148256,0.5078125,0
9,22.503347098252274,62.22328424546926,0.4987448553081313,0.515625,0
10,22.08210201255984,61.80763517833384,0.5066070725669045,0.5,0
20,20.88808819035879,60.354632930260614,0.48038801495713557,0.53125,0
30,20.541915755776596,59.61911924889874,0.47760822482175946,0.53125,0
40,20.17177237457592,58.856603926223016,0.5087133270739711,0.4375,0
50,19.872574222023356,58.19002481742516,0.5020881964499451,0.5,0
60,19.62243743647025,57.56430647054154,0.4929879158459356,0.53125,0
70,19.36365473688027,56.90588415464322,0.4989821781822015,0.4921875,0
80,19.12014744760458,56.268888878471806,0.49649174355583625,0.515625,0
90,18.88006203762651,55.63896672186312,0.49445937822424213,0.5078125,0
100,18.644152546501868,55.00609588609807,0.4935702255905118,0.5078125,0
110,18.41613278990918,54.38191327952426,0.48960846731812935,0.4921875,0
120,18.18456998562395,53.75573534817869,0.484963408996911,0.5078125,0
130,17.957747870038656,53.13279077476429,0.47840293257580024,0.53125,0
140,17.74060985301246,52.52540718060811,0.4748890819763804,0.5078125,0
150,17.530631156230417,51.93072716333501,0.4751597313025543,0.515625,0
160,17.32465466272067,51.33379231173033,0.4732375824986147,0.5234375,0
170,17.11773665808554,50.73709309588194,0.47006540452136947,0.53125,0
180,16.915868672943017,50.14741356387135,0.46701175294837216,0.53125,0
190,16.71550767811986,49.56301789046527,0.46384444909386047,0.53125,0
200,16.519979972344416,48.98422965707635,0.46104602744663714,0.53125,0
210,16.323557101515288,48.4109969762135,0.45797310635303123,0.546875,0
220,16.129753667901685,47.843020875949975,0.45495117024070864,0.546875,0
230,15.941623259440057,47.28056971960796,0.4518991319181198,0.5625,0
240,15.751367219383532,46.724121566509865,0.44903285511629953,0.5546875,0
250,15.56437861434986,46.17289675127678,0.44557136646074436,0.5546875,0
260,15.376735311498035,45.62312043573965,0.4396242787145054,0.546875,0
270,15.190844569233562,45.087094159906414,0.43758724369084384,0.578125,0
280,15.0116918109251,44.55564060633806,0.434628515515798,0.578125,0
290,14.833837280439539,44.03062811226138,0.4328493249944416,0.59375,0
300,14.65664604156609,43.50826590460624,0.42925412757671333,0.609375,0
310,14.481272128097697,42.992475073265375,0.4261944257925515,0.6171875,0
320,14.309531021147087,42.48323188228494,0.42394685241763574,0.6171875,0
330,14.140136079747029,41.97929000063166,0.42133183838516786,0.6328125,0
340,13.971997312598456,41.48095901138635,0.41901344263142704,0.6328125,0
350,13.800445913049352,40.988065728967875,0.41657457641354245,0.6328125,0
360,13.642165732686971,40.500957150851946,0.41424044809531224,0.6328125,0
370,13.4796366908657,40.01971154417667,0.41194514341448124,0.6171875,0
380,13.317272119211527,39.544666841075156,0.40991366323141964,0.640625,0
390,13.15841510041181,39.075227906050046,0.40749528148622816,0.6328125,0
400,12.999577361487422,38.61086492846747,0.40556876390878754,0.65625,0
410,12.84592507268421,38.1513416338219,0.4036200059838998,0.6484375,0
420,12.692586325688735,37.697267131461075,0.4019637150396341,0.65625,0
