Step	Memory_MB	Time
Start	227.708928	2022-11-10 08:16:30
Data loaded	338.935808	2022-11-10 08:16:31
Setup data	433.594368	2022-11-10 08:16:37
Setup Network	463.470592	2022-11-10 08:17:36
Setup Tensorflow NW	741.044224	2022-11-10 08:17:54
Setup Tensorflow	1457.21344	2022-11-10 08:18:20
Initiated Tensorflow	2431.602688	2022-11-10 08:18:24
Prepared Training	2431.602688	2022-11-10 08:18:24
Trained Tensorflow	6705.242112	2022-11-10 09:10:09
Loaded Best Model	6705.242112	2022-11-10 09:10:09
Tensorflow results accuracy	7564.091392	2022-11-10 09:13:31
Tensorflow numgrad 0	7777.77152	2022-11-10 09:15:14
Tensorflow numgrad 1	8186.519552	2022-11-10 09:18:32
Tensorflow numgrad 10	8186.519552	2022-11-10 09:18:32
Tensorflow numgrad 100	8186.519552	2022-11-10 09:18:32
Tensorflow numgrad 101	8186.519552	2022-11-10 09:18:33
Tensorflow numgrad 102	8186.519552	2022-11-10 09:18:33
Tensorflow numgrad 103	8186.519552	2022-11-10 09:18:33
Tensorflow numgrad 104	8186.519552	2022-11-10 09:18:34
Tensorflow numgrad 105	8186.519552	2022-11-10 09:18:34
Tensorflow numgrad 106	8186.519552	2022-11-10 09:18:34
Tensorflow numgrad 107	8186.519552	2022-11-10 09:18:35
Tensorflow numgrad 108	8186.519552	2022-11-10 09:18:35
Tensorflow numgrad 109	8186.519552	2022-11-10 09:18:35
Tensorflow numgrad 11	8186.519552	2022-11-10 09:18:35
Tensorflow numgrad 110	8186.519552	2022-11-10 09:18:36
Tensorflow numgrad 111	8186.519552	2022-11-10 09:18:36
Tensorflow numgrad 112	8186.519552	2022-11-10 09:18:36
Tensorflow numgrad 113	8186.519552	2022-11-10 09:18:37
Tensorflow numgrad 114	8186.519552	2022-11-10 09:18:37
Tensorflow numgrad 115	8186.519552	2022-11-10 09:18:37
Tensorflow numgrad 116	8186.519552	2022-11-10 09:18:38
Tensorflow numgrad 117	8186.519552	2022-11-10 09:18:38
Tensorflow numgrad 118	8186.519552	2022-11-10 09:18:38
Tensorflow numgrad 119	8186.519552	2022-11-10 09:18:39
Tensorflow numgrad 12	8186.519552	2022-11-10 09:18:39
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	8186.519552	2022-11-10 09:18:39
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	8186.519552	2022-11-10 09:18:40
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	8186.519552	2022-11-10 09:18:40
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	8186.519552	2022-11-10 09:18:40
Tensorflow numgrad 120	8186.519552	2022-11-10 09:18:40
Tensorflow numgrad 121	8186.519552	2022-11-10 09:18:41
Tensorflow numgrad 122	8186.519552	2022-11-10 09:18:41
Tensorflow numgrad 123	8186.519552	2022-11-10 09:18:41
Tensorflow numgrad 124	8186.519552	2022-11-10 09:18:42
Tensorflow numgrad 125	8186.519552	2022-11-10 09:18:42
Tensorflow numgrad 126	8186.519552	2022-11-10 09:18:42
Tensorflow numgrad 127	8186.519552	2022-11-10 09:18:43
Tensorflow numgrad 128	8186.519552	2022-11-10 09:18:43
Tensorflow numgrad 129	8186.519552	2022-11-10 09:18:43
Tensorflow numgrad 13	8186.519552	2022-11-10 09:18:44
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	8186.519552	2022-11-10 09:18:44
Tensorflow numgrad 13-PropanediolProductionexport	8186.519552	2022-11-10 09:18:44
Tensorflow numgrad 130	8186.519552	2022-11-10 09:18:44
Tensorflow numgrad 131	8186.519552	2022-11-10 09:18:45
Tensorflow numgrad 132	8186.519552	2022-11-10 09:18:45
Tensorflow numgrad 133	8186.519552	2022-11-10 09:18:45
Tensorflow numgrad 134	8186.519552	2022-11-10 09:18:46
Tensorflow numgrad 135	8186.519552	2022-11-10 09:18:46
Tensorflow numgrad 136	8186.519552	2022-11-10 09:18:46
Tensorflow numgrad 137	8186.519552	2022-11-10 09:18:47
Tensorflow numgrad 138	8186.519552	2022-11-10 09:18:47
Tensorflow numgrad 139	8186.519552	2022-11-10 09:18:47
Tensorflow numgrad 14	8186.519552	2022-11-10 09:18:48
Tensorflow numgrad 140	8186.519552	2022-11-10 09:18:48
Tensorflow numgrad 141	8186.519552	2022-11-10 09:18:48
Tensorflow numgrad 142	8186.519552	2022-11-10 09:18:48
Tensorflow numgrad 143	8186.519552	2022-11-10 09:18:49
Tensorflow numgrad 144	8186.519552	2022-11-10 09:18:49
Tensorflow numgrad 145	8186.519552	2022-11-10 09:18:49
Tensorflow numgrad 146	8186.519552	2022-11-10 09:18:50
Tensorflow numgrad 147	8186.519552	2022-11-10 09:18:50
Tensorflow numgrad 148	8186.519552	2022-11-10 09:18:50
Tensorflow numgrad 149	8186.519552	2022-11-10 09:18:51
Tensorflow numgrad 15	8186.519552	2022-11-10 09:18:51
Tensorflow numgrad 150	8186.519552	2022-11-10 09:18:51
Tensorflow numgrad 151	8186.519552	2022-11-10 09:18:52
Tensorflow numgrad 152	8186.519552	2022-11-10 09:18:52
Tensorflow numgrad 153	8186.519552	2022-11-10 09:18:52
Tensorflow numgrad 154	8186.519552	2022-11-10 09:18:53
Tensorflow numgrad 155	8186.519552	2022-11-10 09:18:53
Tensorflow numgrad 156	8186.519552	2022-11-10 09:18:53
Tensorflow numgrad 157	8186.519552	2022-11-10 09:18:53
Tensorflow numgrad 158	8186.519552	2022-11-10 09:18:54
Tensorflow numgrad 159	8186.519552	2022-11-10 09:18:54
Tensorflow numgrad 16	8186.519552	2022-11-10 09:18:54
Tensorflow numgrad 160	8186.519552	2022-11-10 09:18:55
Tensorflow numgrad 161	8186.519552	2022-11-10 09:18:55
Tensorflow numgrad 162	8186.519552	2022-11-10 09:18:55
Tensorflow numgrad 163	8186.519552	2022-11-10 09:18:56
Tensorflow numgrad 164	8186.519552	2022-11-10 09:18:56
Tensorflow numgrad 165	8186.519552	2022-11-10 09:18:56
Tensorflow numgrad 166	8186.519552	2022-11-10 09:18:57
Tensorflow numgrad 167	8186.519552	2022-11-10 09:18:57
Tensorflow numgrad 168	8186.519552	2022-11-10 09:18:57
Tensorflow numgrad 169	8186.519552	2022-11-10 09:18:57
Tensorflow numgrad 17	8186.519552	2022-11-10 09:18:58
Tensorflow numgrad 170	8186.519552	2022-11-10 09:18:58
Tensorflow numgrad 171	8186.519552	2022-11-10 09:18:58
