Step	Memory_MB	Time
Start	227.90144	2022-11-14 15:11:22
Data loaded	339.693568	2022-11-14 15:11:23
Setup data	402.362368	2022-11-14 15:11:25
Setup Network	411.418624	2022-11-14 15:11:43
Setup Tensorflow NW	568.700928	2022-11-14 15:11:51
Setup Tensorflow	1088.512	2022-11-14 15:12:10
Initiated Tensorflow	1709.666304	2022-11-14 15:12:12
Prepared Training	1711.616	2022-11-14 15:12:12
Trained Tensorflow	2858.385408	2022-11-14 15:26:04
Loaded Best Model	2858.385408	2022-11-14 15:26:04
Tensorflow results accuracy	3294.158848	2022-11-14 15:27:16
Tensorflow numgrad 0	3388.686336	2022-11-14 15:27:52
Tensorflow numgrad 1	3561.971712	2022-11-14 15:29:02
Tensorflow numgrad 10	3561.971712	2022-11-14 15:29:03
Tensorflow numgrad 100	3561.971712	2022-11-14 15:29:03
Tensorflow numgrad 101	3561.971712	2022-11-14 15:29:03
Tensorflow numgrad 102	3561.971712	2022-11-14 15:29:03
Tensorflow numgrad 103	3561.971712	2022-11-14 15:29:03
Tensorflow numgrad 104	3561.971712	2022-11-14 15:29:03
Tensorflow numgrad 105	3561.971712	2022-11-14 15:29:03
Tensorflow numgrad 106	3561.971712	2022-11-14 15:29:03
Tensorflow numgrad 107	3561.971712	2022-11-14 15:29:04
Tensorflow numgrad 108	3561.971712	2022-11-14 15:29:04
Tensorflow numgrad 109	3561.971712	2022-11-14 15:29:04
Tensorflow numgrad 11	3561.971712	2022-11-14 15:29:04
Tensorflow numgrad 110	3561.971712	2022-11-14 15:29:04
Tensorflow numgrad 111	3561.971712	2022-11-14 15:29:04
Tensorflow numgrad 112	3561.971712	2022-11-14 15:29:04
Tensorflow numgrad 113	3561.971712	2022-11-14 15:29:04
Tensorflow numgrad 114	3561.971712	2022-11-14 15:29:04
Tensorflow numgrad 115	3561.971712	2022-11-14 15:29:05
Tensorflow numgrad 116	3561.971712	2022-11-14 15:29:05
Tensorflow numgrad 117	3561.971712	2022-11-14 15:29:05
Tensorflow numgrad 118	3561.971712	2022-11-14 15:29:05
Tensorflow numgrad 119	3561.971712	2022-11-14 15:29:05
Tensorflow numgrad 12	3561.971712	2022-11-14 15:29:05
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	3561.971712	2022-11-14 15:29:05
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	3561.971712	2022-11-14 15:29:05
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	3561.971712	2022-11-14 15:29:05
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	3561.971712	2022-11-14 15:29:06
Tensorflow numgrad 120	3561.971712	2022-11-14 15:29:06
Tensorflow numgrad 121	3561.971712	2022-11-14 15:29:06
Tensorflow numgrad 122	3561.971712	2022-11-14 15:29:06
Tensorflow numgrad 123	3561.971712	2022-11-14 15:29:06
Tensorflow numgrad 124	3561.971712	2022-11-14 15:29:06
Tensorflow numgrad 125	3561.971712	2022-11-14 15:29:06
Tensorflow numgrad 126	3561.971712	2022-11-14 15:29:06
Tensorflow numgrad 127	3561.971712	2022-11-14 15:29:07
Tensorflow numgrad 128	3561.971712	2022-11-14 15:29:07
Tensorflow numgrad 129	3561.971712	2022-11-14 15:29:07
Tensorflow numgrad 13	3561.971712	2022-11-14 15:29:07
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	3561.971712	2022-11-14 15:29:07
Tensorflow numgrad 13-PropanediolProductionexport	3561.971712	2022-11-14 15:29:07
Tensorflow numgrad 130	3561.971712	2022-11-14 15:29:07
Tensorflow numgrad 131	3561.971712	2022-11-14 15:29:07
Tensorflow numgrad 132	3561.971712	2022-11-14 15:29:07
Tensorflow numgrad 133	3561.971712	2022-11-14 15:29:08
Tensorflow numgrad 134	3561.971712	2022-11-14 15:29:08
Tensorflow numgrad 135	3561.971712	2022-11-14 15:29:08
Tensorflow numgrad 136	3561.971712	2022-11-14 15:29:08
Tensorflow numgrad 137	3561.971712	2022-11-14 15:29:08
Tensorflow numgrad 138	3561.971712	2022-11-14 15:29:08
Tensorflow numgrad 139	3561.971712	2022-11-14 15:29:08
Tensorflow numgrad 14	3561.971712	2022-11-14 15:29:08
Tensorflow numgrad 140	3561.971712	2022-11-14 15:29:09
Tensorflow numgrad 141	3561.971712	2022-11-14 15:29:09
Tensorflow numgrad 142	3561.971712	2022-11-14 15:29:09
Tensorflow numgrad 143	3561.971712	2022-11-14 15:29:09
Tensorflow numgrad 144	3561.971712	2022-11-14 15:29:09
Tensorflow numgrad 145	3561.971712	2022-11-14 15:29:09
Tensorflow numgrad 146	3561.971712	2022-11-14 15:29:09
Tensorflow numgrad 147	3561.971712	2022-11-14 15:29:09
Tensorflow numgrad 148	3561.971712	2022-11-14 15:29:09
Tensorflow numgrad 149	3561.971712	2022-11-14 15:29:10
Tensorflow numgrad 15	3561.971712	2022-11-14 15:29:10
Tensorflow numgrad 150	3561.971712	2022-11-14 15:29:10
Tensorflow numgrad 151	3561.971712	2022-11-14 15:29:10
Tensorflow numgrad 152	3561.971712	2022-11-14 15:29:10
Tensorflow numgrad 153	3561.971712	2022-11-14 15:29:10
Tensorflow numgrad 154	3561.971712	2022-11-14 15:29:10
Tensorflow numgrad 155	3561.971712	2022-11-14 15:29:10
Tensorflow numgrad 156	3561.971712	2022-11-14 15:29:11
Tensorflow numgrad 157	3561.971712	2022-11-14 15:29:11
Tensorflow numgrad 158	3561.971712	2022-11-14 15:29:11
Tensorflow numgrad 159	3561.971712	2022-11-14 15:29:11
Tensorflow numgrad 16	3561.971712	2022-11-14 15:29:11
Tensorflow numgrad 160	3561.971712	2022-11-14 15:29:11
Tensorflow numgrad 161	3561.971712	2022-11-14 15:29:11
Tensorflow numgrad 162	3561.971712	2022-11-14 15:29:11
Tensorflow numgrad 163	3561.971712	2022-11-14 15:29:11
Tensorflow numgrad 164	3561.971712	2022-11-14 15:29:12
Tensorflow numgrad 165	3561.971712	2022-11-14 15:29:12
Tensorflow numgrad 166	3561.971712	2022-11-14 15:29:12
Tensorflow numgrad 167	3561.971712	2022-11-14 15:29:12
Tensorflow numgrad 168	3561.971712	2022-11-14 15:29:12
Tensorflow numgrad 169	3561.971712	2022-11-14 15:29:12
Tensorflow numgrad 17	3561.971712	2022-11-14 15:29:12
Tensorflow numgrad 170	3561.971712	2022-11-14 15:29:12
Tensorflow numgrad 171	3561.971712	2022-11-14 15:29:13
Tensorflow numgrad 172	3561.971712	2022-11-14 15:29:13
Tensorflow numgrad 173	3561.971712	2022-11-14 15:29:13
Tensorflow numgrad 174	3561.971712	2022-11-14 15:29:13
Tensorflow numgrad 175	3561.971712	2022-11-14 15:29:13
