Step	Memory_MB	Time
Start	227.672064	2022-11-09 21:31:35
Data loaded	339.144704	2022-11-09 21:31:36
Setup data	407.154688	2022-11-09 21:31:40
Setup Network	429.043712	2022-11-09 21:32:23
Setup Tensorflow NW	665.4976	2022-11-09 21:32:37
Setup Tensorflow	1278.83264	2022-11-09 21:32:59
Initiated Tensorflow	2086.264832	2022-11-09 21:33:02
Prepared Training	2086.264832	2022-11-09 21:33:02
Trained Tensorflow	4841.168896	2022-11-09 22:39:58
Loaded Best Model	4841.168896	2022-11-09 22:39:58
Tensorflow results accuracy	5515.382784	2022-11-09 22:42:26
Tensorflow numgrad 0	5679.865856	2022-11-09 22:43:41
Tensorflow numgrad 1	5991.54688	2022-11-09 22:46:06
Tensorflow numgrad 10	5991.54688	2022-11-09 22:46:06
Tensorflow numgrad 100	5991.54688	2022-11-09 22:46:06
Tensorflow numgrad 101	5991.54688	2022-11-09 22:46:07
Tensorflow numgrad 102	5991.54688	2022-11-09 22:46:07
Tensorflow numgrad 103	5991.54688	2022-11-09 22:46:07
Tensorflow numgrad 104	5991.54688	2022-11-09 22:46:07
Tensorflow numgrad 105	5991.54688	2022-11-09 22:46:08
Tensorflow numgrad 106	5991.54688	2022-11-09 22:46:08
Tensorflow numgrad 107	5991.54688	2022-11-09 22:46:08
Tensorflow numgrad 108	5991.54688	2022-11-09 22:46:08
Tensorflow numgrad 109	5991.54688	2022-11-09 22:46:09
Tensorflow numgrad 11	5991.54688	2022-11-09 22:46:09
Tensorflow numgrad 110	5991.54688	2022-11-09 22:46:09
Tensorflow numgrad 111	5991.54688	2022-11-09 22:46:09
Tensorflow numgrad 112	5991.54688	2022-11-09 22:46:09
Tensorflow numgrad 113	5991.54688	2022-11-09 22:46:10
Tensorflow numgrad 114	5991.54688	2022-11-09 22:46:10
Tensorflow numgrad 115	5991.54688	2022-11-09 22:46:10
Tensorflow numgrad 116	5991.54688	2022-11-09 22:46:10
Tensorflow numgrad 117	5991.54688	2022-11-09 22:46:11
Tensorflow numgrad 118	5991.54688	2022-11-09 22:46:11
Tensorflow numgrad 119	5991.54688	2022-11-09 22:46:11
Tensorflow numgrad 12	5991.54688	2022-11-09 22:46:11
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	5991.54688	2022-11-09 22:46:12
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	5991.54688	2022-11-09 22:46:12
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	5991.54688	2022-11-09 22:46:12
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	5991.54688	2022-11-09 22:46:12
Tensorflow numgrad 120	5991.54688	2022-11-09 22:46:13
Tensorflow numgrad 121	5991.54688	2022-11-09 22:46:13
Tensorflow numgrad 122	5991.54688	2022-11-09 22:46:13
Tensorflow numgrad 123	5991.54688	2022-11-09 22:46:13
Tensorflow numgrad 124	5991.54688	2022-11-09 22:46:13
Tensorflow numgrad 125	5991.54688	2022-11-09 22:46:14
Tensorflow numgrad 126	5991.54688	2022-11-09 22:46:14
Tensorflow numgrad 127	5991.54688	2022-11-09 22:46:14
Tensorflow numgrad 128	5991.54688	2022-11-09 22:46:14
Tensorflow numgrad 129	5991.54688	2022-11-09 22:46:15
Tensorflow numgrad 13	5991.54688	2022-11-09 22:46:15
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	5991.54688	2022-11-09 22:46:15
Tensorflow numgrad 13-PropanediolProductionexport	5991.54688	2022-11-09 22:46:15
Tensorflow numgrad 130	5991.54688	2022-11-09 22:46:16
Tensorflow numgrad 131	5991.54688	2022-11-09 22:46:16
Tensorflow numgrad 132	5991.54688	2022-11-09 22:46:16
Tensorflow numgrad 133	5991.54688	2022-11-09 22:46:16
Tensorflow numgrad 134	5991.54688	2022-11-09 22:46:17
Tensorflow numgrad 135	5991.54688	2022-11-09 22:46:17
Tensorflow numgrad 136	5991.54688	2022-11-09 22:46:17
Tensorflow numgrad 137	5991.54688	2022-11-09 22:46:17
Tensorflow numgrad 138	5991.54688	2022-11-09 22:46:17
Tensorflow numgrad 139	5991.54688	2022-11-09 22:46:18
