Step	Memory_MB	Time
Start	227.55328	2022-11-10 10:42:38
Data loaded	336.678912	2022-11-10 10:42:38
Setup data	445.947904	2022-11-10 10:42:46
Setup Network	484.155392	2022-11-10 10:44:01
Setup Tensorflow NW	791.4496	2022-11-10 10:44:22
Setup Tensorflow	1523.662848	2022-11-10 10:44:49
Initiated Tensorflow	2574.749696	2022-11-10 10:44:53
Prepared Training	2574.749696	2022-11-10 10:44:53
Trained Tensorflow	8150.54848	2022-11-10 11:55:02
Loaded Best Model	8150.54848	2022-11-10 11:55:02
Tensorflow results accuracy	9146.462208	2022-11-10 11:59:14
Tensorflow numgrad 0	9405.587456	2022-11-10 12:01:23
Tensorflow numgrad 1	9906.081792	2022-11-10 12:05:30
Tensorflow numgrad 10	9905.885184	2022-11-10 12:05:31
Tensorflow numgrad 100	9905.954816	2022-11-10 12:05:31
Tensorflow numgrad 101	9906.028544	2022-11-10 12:05:32
Tensorflow numgrad 102	9906.102272	2022-11-10 12:05:32
Tensorflow numgrad 103	9905.905664	2022-11-10 12:05:32
Tensorflow numgrad 104	9905.979392	2022-11-10 12:05:33
Tensorflow numgrad 105	9906.05312	2022-11-10 12:05:33
Tensorflow numgrad 106	9905.856512	2022-11-10 12:05:34
Tensorflow numgrad 107	9905.93024	2022-11-10 12:05:34
Tensorflow numgrad 108	9906.003968	2022-11-10 12:05:35
Tensorflow numgrad 109	9906.077696	2022-11-10 12:05:35
Tensorflow numgrad 11	9905.881088	2022-11-10 12:05:35
Tensorflow numgrad 110	9905.954816	2022-11-10 12:05:36
Tensorflow numgrad 111	9906.028544	2022-11-10 12:05:36
Tensorflow numgrad 112	9906.102272	2022-11-10 12:05:37
Tensorflow numgrad 113	9905.905664	2022-11-10 12:05:37
Tensorflow numgrad 114	9905.979392	2022-11-10 12:05:37
Tensorflow numgrad 115	9906.05312	2022-11-10 12:05:38
Tensorflow numgrad 116	9905.856512	2022-11-10 12:05:38
Tensorflow numgrad 117	9905.93024	2022-11-10 12:05:39
Tensorflow numgrad 118	9906.003968	2022-11-10 12:05:39
Tensorflow numgrad 119	9906.077696	2022-11-10 12:05:39
Tensorflow numgrad 12	9905.881088	2022-11-10 12:05:40
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	9905.954816	2022-11-10 12:05:40
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	9906.028544	2022-11-10 12:05:41
