Step	Memory_MB	Time
Start	227.889152	2022-11-10 07:19:42
Data loaded	339.202048	2022-11-10 07:19:43
Setup data	408.702976	2022-11-10 07:19:48
Setup Network	434.548736	2022-11-10 07:20:39
Setup Tensorflow NW	716.050432	2022-11-10 07:20:55
Setup Tensorflow	1423.5648	2022-11-10 07:21:21
Initiated Tensorflow	2361.237504	2022-11-10 07:21:24
Prepared Training	2361.237504	2022-11-10 07:21:24
Trained Tensorflow	5963.628544	2022-11-10 08:05:00
Loaded Best Model	5963.628544	2022-11-10 08:05:00
Tensorflow results accuracy	6825.18528	2022-11-10 08:07:59
Tensorflow numgrad 0	7017.51296	2022-11-10 08:09:30
Tensorflow numgrad 1	7385.440256	2022-11-10 08:12:26
Tensorflow numgrad 10	7385.440256	2022-11-10 08:12:26
Tensorflow numgrad 100	7385.440256	2022-11-10 08:12:26
Tensorflow numgrad 101	7385.440256	2022-11-10 08:12:26
Tensorflow numgrad 102	7385.440256	2022-11-10 08:12:27
Tensorflow numgrad 103	7385.440256	2022-11-10 08:12:27
Tensorflow numgrad 104	7385.440256	2022-11-10 08:12:27
Tensorflow numgrad 105	7385.440256	2022-11-10 08:12:28
Tensorflow numgrad 106	7385.440256	2022-11-10 08:12:28
Tensorflow numgrad 107	7385.440256	2022-11-10 08:12:28
Tensorflow numgrad 108	7385.440256	2022-11-10 08:12:28
Tensorflow numgrad 109	7385.440256	2022-11-10 08:12:29
Tensorflow numgrad 11	7385.440256	2022-11-10 08:12:29
Tensorflow numgrad 110	7385.440256	2022-11-10 08:12:29
Tensorflow numgrad 111	7385.440256	2022-11-10 08:12:29
Tensorflow numgrad 112	7385.440256	2022-11-10 08:12:30
Tensorflow numgrad 113	7385.440256	2022-11-10 08:12:30
Tensorflow numgrad 114	7385.440256	2022-11-10 08:12:30
Tensorflow numgrad 115	7385.440256	2022-11-10 08:12:31
Tensorflow numgrad 116	7385.440256	2022-11-10 08:12:31
Tensorflow numgrad 117	7385.440256	2022-11-10 08:12:31
Tensorflow numgrad 118	7385.440256	2022-11-10 08:12:31
Tensorflow numgrad 119	7385.440256	2022-11-10 08:12:32
Tensorflow numgrad 12	7385.440256	2022-11-10 08:12:32
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	7385.440256	2022-11-10 08:12:32
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	7385.440256	2022-11-10 08:12:33
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	7385.440256	2022-11-10 08:12:33
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	7385.440256	2022-11-10 08:12:33
Tensorflow numgrad 120	7385.440256	2022-11-10 08:12:33
Tensorflow numgrad 121	7385.440256	2022-11-10 08:12:34
Tensorflow numgrad 122	7385.440256	2022-11-10 08:12:34
Tensorflow numgrad 123	7385.440256	2022-11-10 08:12:34
Tensorflow numgrad 124	7385.440256	2022-11-10 08:12:34
Tensorflow numgrad 125	7385.440256	2022-11-10 08:12:35
Tensorflow numgrad 126	7385.440256	2022-11-10 08:12:35
Tensorflow numgrad 127	7385.440256	2022-11-10 08:12:35
Tensorflow numgrad 128	7385.440256	2022-11-10 08:12:36
Tensorflow numgrad 129	7385.440256	2022-11-10 08:12:36
Tensorflow numgrad 13	7385.440256	2022-11-10 08:12:36
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	7385.440256	2022-11-10 08:12:36
Tensorflow numgrad 13-PropanediolProductionexport	7385.440256	2022-11-10 08:12:37
Tensorflow numgrad 130	7385.440256	2022-11-10 08:12:37
Tensorflow numgrad 131	7385.440256	2022-11-10 08:12:37
Tensorflow numgrad 132	7385.440256	2022-11-10 08:12:38
Tensorflow numgrad 133	7385.440256	2022-11-10 08:12:38
Tensorflow numgrad 134	7385.440256	2022-11-10 08:12:38
Tensorflow numgrad 135	7385.440256	2022-11-10 08:12:38
Tensorflow numgrad 136	7385.440256	2022-11-10 08:12:39
Tensorflow numgrad 137	7385.440256	2022-11-10 08:12:39
Tensorflow numgrad 138	7385.440256	2022-11-10 08:12:39
Tensorflow numgrad 139	7385.440256	2022-11-10 08:12:39
Tensorflow numgrad 14	7385.440256	2022-11-10 08:12:40
Tensorflow numgrad 140	7385.440256	2022-11-10 08:12:40
Tensorflow numgrad 141	7385.440256	2022-11-10 08:12:40
Tensorflow numgrad 142	7385.440256	2022-11-10 08:12:41
Tensorflow numgrad 143	7385.440256	2022-11-10 08:12:41
Tensorflow numgrad 144	7385.440256	2022-11-10 08:12:41
Tensorflow numgrad 145	7385.440256	2022-11-10 08:12:41
Tensorflow numgrad 146	7385.440256	2022-11-10 08:12:42
Tensorflow numgrad 147	7385.440256	2022-11-10 08:12:42
Tensorflow numgrad 148	7385.440256	2022-11-10 08:12:42
Tensorflow numgrad 149	7385.440256	2022-11-10 08:12:42
