Step	Memory_MB	Time
Start	220.995584	2022-11-09 16:30:16
Data loaded	332.283904	2022-11-09 16:30:17
Setup data	438.66112	2022-11-09 16:30:24
Setup Network	476.864512	2022-11-09 16:31:39
Setup Tensorflow NW	746.561536	2022-11-09 16:31:59
Setup Tensorflow	1361.170432	2022-11-09 16:32:22
Initiated Tensorflow	2286.768128	2022-11-09 16:32:25
Prepared Training	2286.768128	2022-11-09 16:32:25
Trained Tensorflow	6988.51328	2022-11-09 17:36:59
Loaded Best Model	6988.51328	2022-11-09 17:36:59
Tensorflow results accuracy	7914.68032	2022-11-09 17:41:04
Tensorflow numgrad 0	8164.859904	2022-11-09 17:43:08
Tensorflow numgrad 1	8645.517312	2022-11-09 17:47:10
Tensorflow numgrad 10	8645.517312	2022-11-09 17:47:10
Tensorflow numgrad 100	8645.517312	2022-11-09 17:47:11
Tensorflow numgrad 101	8645.517312	2022-11-09 17:47:11
Tensorflow numgrad 102	8645.517312	2022-11-09 17:47:11
Tensorflow numgrad 103	8645.517312	2022-11-09 17:47:12
Tensorflow numgrad 104	8645.517312	2022-11-09 17:47:12
Tensorflow numgrad 105	8645.517312	2022-11-09 17:47:13
Tensorflow numgrad 106	8645.517312	2022-11-09 17:47:13
Tensorflow numgrad 107	8645.517312	2022-11-09 17:47:13
Tensorflow numgrad 108	8645.517312	2022-11-09 17:47:14
Tensorflow numgrad 109	8645.517312	2022-11-09 17:47:14
Tensorflow numgrad 11	8645.517312	2022-11-09 17:47:15
Tensorflow numgrad 110	8645.517312	2022-11-09 17:47:15
Tensorflow numgrad 111	8645.517312	2022-11-09 17:47:15
Tensorflow numgrad 112	8645.517312	2022-11-09 17:47:16
Tensorflow numgrad 113	8645.517312	2022-11-09 17:47:16
Tensorflow numgrad 114	8645.517312	2022-11-09 17:47:17
Tensorflow numgrad 115	8645.517312	2022-11-09 17:47:17
Tensorflow numgrad 116	8645.517312	2022-11-09 17:47:17
Tensorflow numgrad 117	8645.517312	2022-11-09 17:47:18
Tensorflow numgrad 118	8645.517312	2022-11-09 17:47:18
Tensorflow numgrad 119	8645.517312	2022-11-09 17:47:19
Tensorflow numgrad 12	8645.517312	2022-11-09 17:47:19
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	8645.517312	2022-11-09 17:47:19
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	8645.517312	2022-11-09 17:47:20
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	8645.517312	2022-11-09 17:47:20
