iteration,train,validation,error,accuracy,breakCounter
1,164.70769011507429,477.0149261399188,0.49999999252357297,0.5,0
2,163.09809192275205,475.23912523217587,0.49999984030558375,0.5,0
3,161.59463013855367,473.5154813443166,0.5000018077165964,0.5,0
4,160.0935136847696,471.8422860399343,0.5000506464914991,0.5,0
5,158.61445894521864,470.14397615553105,0.5014031145644131,0.5,0
6,157.27230475453024,468.4604618287235,0.502835686503102,0.484375,0
7,156.07885073528718,466.98475062159656,0.5113758630829135,0.5,0
8,155.15191566993852,465.81022233244096,0.530230218674367,0.4765625,0
9,154.57840779939772,464.9384975114283,0.5386676457367734,0.4375,0
10,154.29434480190304,464.27356108767816,0.5247780438226138,0.4765625,0
20,152.54689698175605,459.38946930413505,0.43229680368914125,0.609375,0
30,150.41562505954622,454.064110022031,0.4968464509091123,0.5,1
40,148.53498955439875,448.78428084053013,0.4613556347002807,0.515625,1
50,146.74162349801728,443.66629826261334,0.4473522578855836,0.5703125,1
60,144.91983910068433,438.49815635794187,0.4526493321477024,0.53125,1
70,143.13268946334279,433.34932622049917,0.4468116232782809,0.59375,1
80,141.3845597859585,428.206473044911,0.4436353637666829,0.5625,1
90,139.63806169038034,423.0813468831485,0.4404624878568978,0.546875,1
100,137.92470030582007,417.96918866816725,0.43651911555817025,0.5625,1
110,136.19512665321645,412.8844535454106,0.4358131415931745,0.5625,1
120,134.51679677280927,407.8288755676775,0.43321650530994094,0.5625,1
130,132.83405218312606,402.80798709303565,0.4308306089788807,0.5859375,1
140,131.16756123159925,397.8286865443183,0.4298152854286553,0.6015625,1
150,129.51620734066097,392.88020778109296,0.4271878717681181,0.609375,1
160,127.8830608108918,387.96702957205724,0.42407997953518806,0.609375,1
170,126.26633821844916,383.0981097931289,0.42240774028374883,0.625,1
180,124.6620830470904,378.27341844009266,0.4200585130680531,0.625,1
190,123.07507886604753,373.4916689147328,0.4187917391330923,0.6328125,1
200,121.5026110870751,368.7542656678282,0.4172905678523593,0.6328125,1
210,119.9462761301934,364.06081220922147,0.4154011626402613,0.640625,1
220,118.40467706954989,359.4145363071009,0.413781527619739,0.6484375,1
230,116.87946330853285,354.8126485017884,0.4112824836694807,0.640625,1
240,115.36858085618759,350.25499280520114,0.41028828216833224,0.640625,1
250,113.87276531835359,345.7470724003055,0.40994936106302154,0.640625,1
260,112.39259562482333,341.28556129580085,0.4094157833410744,0.640625,1
270,110.92925223412317,336.87009308265306,0.40908656789987363,0.640625,1
280,109.47914639382832,332.50492185640326,0.4077119534639715,0.6484375,1
290,108.04742725952984,328.188275464292,0.40866398885476063,0.6484375,1
300,106.62987206558077,323.9125947643641,0.40871415534970845,0.640625,1
310,105.22751461174497,319.6853536901974,0.40761089120056326,0.6484375,1
320,103.84135893237367,315.5082879216404,0.40676614403986844,0.6484375,1
330,102.4732229427696,311.37598962077755,0.4054740391497236,0.6484375,1
340,101.12053808794603,307.28666849892676,0.4036730556559965,0.640625,1
350,99.78113985994189,303.2455890587286,0.40266602902479315,0.6484375,1
360,98.46123013343639,299.2519382966615,0.4017131195765833,0.6484375,1
370,97.15568735949181,295.30074308312135,0.39914242322038873,0.65625,1
380,95.86494030957212,291.3962932171782,0.3971439979048301,0.65625,1
390,94.58921974022111,287.5387804840952,0.3957127554379729,0.65625,1
400,93.32758685153256,283.72657903904314,0.3951272786291029,0.6640625,1
410,92.08384823438861,279.95780194912976,0.39404649537516556,0.65625,1
420,90.85283544135012,276.22799608870855,0.39135399951214045,0.65625,1
430,89.63746764418872,272.54784133452927,0.3903456051764914,0.65625,1
440,88.43511070929242,268.9102205735133,0.3881948164314234,0.6640625,1
450,87.24475528100979,265.3190527575487,0.38662436906376896,0.6640625,1
460,86.06920131327395,261.77866153833907,0.38473916297989846,0.6640625,1
470,84.91013957614221,258.2703375594506,0.3825162389445386,0.671875,1
480,83.76471196921794,254.80548667935233,0.3811063622830897,0.671875,1
490,82.63362550718361,251.38385158928295,0.3795203269904526,0.6640625,1
500,81.51644230303665,248.0030311861709,0.3781401750418686,0.671875,1
510,80.41114929841429,244.66323759704045,0.37719755836914093,0.671875,1
520,79.3210688447982,241.36821595516648,0.3766913999692082,0.6796875,1
530,78.24267787904424,238.10976132431264,0.3755549460015896,0.6796875,1
540,77.17732243965625,234.89616901424515,0.3754998115998803,0.671875,1
550,76.12823124257993,231.72046390132945,0.375525811471219,0.65625,1
560,75.09074918646886,228.58313694379825,0.3748696360107237,0.65625,1
570,74.06599732077525,225.48430106383753,0.3740978347274718,0.65625,1
580,73.05458746571033,222.42563394924696,0.3735612624379462,0.6640625,1
590,72.05443693134657,219.40268138367585,0.37229737095627746,0.6640625,1
600,71.06883164687925,216.4148316038489,0.37055542239915473,0.6640625,1
610,70.09499589474605,213.4615795775949,0.3687528545222635,0.6640625,1
620,69.13293589903576,210.5482479020914,0.36717322619510373,0.671875,1
630,68.18204876764564,207.6684226415946,0.364608713470121,0.6796875,1
640,67.24460924182092,204.83329228236073,0.36383055665819647,0.6796875,1
650,66.31752906944675,202.02944094181842,0.36289965804619073,0.671875,1
660,65.40304961762332,199.26186717770588,0.36247981759806486,0.671875,1
670,64.5006063546536,196.53136572588204,0.36246852138323815,0.671875,1
680,63.610221113822575,193.83192212598763,0.36135139878769473,0.671875,1
690,62.730764161861686,191.16778323562738,0.36056309819474064,0.671875,1
700,61.86223377095221,188.53551567367847,0.35947685425723763,0.6875,1
710,61.00541586919779,185.93934260708323,0.3585970132325169,0.6875,1
720,60.15926973628172,183.37527301126542,0.35762557988699045,0.6875,1
730,59.323470356654504,180.84192915441392,0.3559946520845094,0.6953125,1
740,58.49940452700494,178.34497371338244,0.3557326764923707,0.6953125,1
750,57.685794413385686,175.87875396899813,0.35497047483970334,0.703125,1
760,56.88257561150776,173.44355478789373,0.3538449847293116,0.7109375,1
770,56.0893633567236,171.03870532727979,0.35278125437552266,0.71875,1
780,55.30689469624173,168.6669669302849,0.3527336042584487,0.71875,1
790,54.53429326561413,166.3246470223447,0.35272394189545375,0.7109375,1
800,53.76933040437145,164.0108983400833,0.3525578374198026,0.7109375,1
810,53.01829921572151,161.72622592602153,0.35237349837659826,0.6953125,1
820,52.27502446455053,159.4734547134673,0.3531569138254993,0.6875,1
830,51.54106865340629,157.24897801115134,0.35375250385788565,0.6796875,1
840,50.81630767404653,155.05079584516423,0.353893707787364,0.6640625,1
850,50.102368260285616,152.88264166642955,0.35320639866443615,0.6640625,1
860,49.39715952100201,150.74364592661698,0.35280766711243094,0.6640625,1
870,48.70109337117506,148.63178222506681,0.35228468248005096,0.6484375,1
880,48.01450529206776,146.54629986669485,0.3516307238874147,0.6484375,1
890,47.33650982502236,144.48743487803003,0.35095611150018846,0.65625,1
900,46.66785781947981,142.4560600435114,0.3505083399260325,0.65625,1
910,46.00774743306918,140.45105316562922,0.3500851697845878,0.65625,1
920,45.356237618287,138.47398927588318,0.34970755365975104,0.65625,1
930,44.71316337236195,136.52188077619945,0.34941509507932744,0.65625,1
940,44.07820092728958,134.59730177356053,0.3488419877303667,0.6484375,1
950,43.451525252504624,132.6978705677765,0.3488837392766304,0.6640625,1
960,42.833473747337386,130.82327909095554,0.3489035527184172,0.6640625,1
970,42.22198731404094,128.97453197127385,0.34872964383969035,0.6640625,1
980,41.62196501263319,127.14994443644959,0.3480852382865326,0.6640625,1
990,41.02794002180354,125.34846159982757,0.3469818357828915,0.6640625,1
1000,40.44167516767513,123.57062354496766,0.3470997512310747,0.6640625,1
1010,39.863223095514634,121.8181349545378,0.34806659805309603,0.6640625,1
1020,39.29295295311686,120.0883070306682,0.348238409753955,0.6640625,1
1030,38.72995623446281,118.38296389433168,0.34832345201483333,0.671875,1
1040,38.174567560661984,116.7008241677314,0.3485694797129728,0.671875,1
1050,37.626345754871345,115.04089982474703,0.34920490942964355,0.671875,1
1060,37.085632752356986,113.40291228438628,0.34963270921746376,0.671875,1
1070,36.551957061918245,111.78528861779392,0.3497384061769337,0.6640625,1
1080,36.025829707979774,110.19030872361792,0.3508102931193112,0.671875,1
1090,35.50667168046273,108.61547663670666,0.35120917110437594,0.671875,1
1100,34.99446338575353,107.061720782585,0.351664569130191,0.65625,1
1110,34.489101273568934,105.52876724480006,0.3516993824337012,0.6640625,1
1120,33.990438618834276,104.01692134163115,0.3510447163680539,0.6640625,1
1130,33.49854427720617,102.52566152805957,0.35107697204644683,0.671875,1
1140,33.01324421318685,101.05395301758973,0.351276254455438,0.65625,1
1150,32.53442796784861,99.60058014441513,0.35036822805902734,0.6640625,1
1160,32.06230511245968,98.16840189149659,0.35066657172856575,0.671875,1
1170,31.596430137985276,96.75522068246387,0.3505098225130453,0.6640625,1
1180,31.136724222181915,95.36020602877761,0.35007747475584644,0.671875,1
1190,30.68379029115186,93.98358014110269,0.34942698551277085,0.65625,1
1200,30.236666722319537,92.62528731953684,0.34865749431845094,0.65625,1
1210,29.79576435566133,91.28642150091527,0.34863774129744196,0.65625,1
1220,29.360851459279814,89.96511201860062,0.3486636265575955,0.6484375,1
1230,28.931784651439017,88.66069057745645,0.34809537894472814,0.6484375,1
1240,28.508371153032805,87.37823584302832,0.34881575926357583,0.640625,1
1250,28.090833245849666,86.11076371293437,0.34886332417131183,0.640625,1
1260,27.679064482464657,84.8587542420869,0.34858871696758337,0.640625,1
1270,27.27265269836973,83.62273248012372,0.34841178372866116,0.6328125,1
1280,26.872097517628276,82.40588967818344,0.34878812926070973,0.6328125,1
1290,26.476840333664775,81.20326206862563,0.34797944325638086,0.6484375,1
1300,26.087080155397555,80.01781582384119,0.3468488583173085,0.640625,1
1310,25.70266175795431,78.84981420387581,0.34675727114270916,0.640625,1
1320,25.323461779956855,77.69718077118382,0.34603087061938603,0.640625,1
1330,24.94961571885852,76.56080075234793,0.34539465226618615,0.640625,1
1340,24.580855492806492,75.4399757222203,0.34497294665057426,0.640625,1
1350,24.21722230014122,74.332852647327,0.34380025979404094,0.640625,1
1360,23.8585385440611,73.24138297499962,0.34277490148367595,0.6484375,1
1370,23.504894338800106,72.16468191618465,0.341633205429615,0.6484375,1
1380,23.156075225502864,71.1033937242838,0.34087338817401,0.6484375,1
1390,22.812144133735508,70.05708548835213,0.3402263296796221,0.65625,1
1400,22.472946328749178,69.02438966659975,0.3389602577588845,0.6640625,1
