Step	Memory_MB	Time
Start	227.991552	2022-11-09 22:49:07
Data loaded	339.247104	2022-11-09 22:49:07
Setup data	408.711168	2022-11-09 22:49:13
Setup Network	434.3808	2022-11-09 22:50:04
Setup Tensorflow NW	690.249728	2022-11-09 22:50:20
Setup Tensorflow	1311.645696	2022-11-09 22:50:42
Initiated Tensorflow	2156.392448	2022-11-09 22:50:45
Prepared Training	2158.34624	2022-11-09 22:50:45
Trained Tensorflow	5460.353024	2022-11-09 23:21:21
Loaded Best Model	5460.353024	2022-11-09 23:21:21
Tensorflow results accuracy	6198.632448	2022-11-09 23:24:14
Tensorflow numgrad 0	6384.267264	2022-11-09 23:25:41
Tensorflow numgrad 1	6737.32608	2022-11-09 23:28:31
Tensorflow numgrad 10	6737.32608	2022-11-09 23:28:31
Tensorflow numgrad 100	6737.32608	2022-11-09 23:28:31
Tensorflow numgrad 101	6737.32608	2022-11-09 23:28:32
Tensorflow numgrad 102	6737.32608	2022-11-09 23:28:32
Tensorflow numgrad 103	6737.32608	2022-11-09 23:28:32
Tensorflow numgrad 104	6737.32608	2022-11-09 23:28:32
Tensorflow numgrad 105	6737.32608	2022-11-09 23:28:33
Tensorflow numgrad 106	6737.32608	2022-11-09 23:28:33
Tensorflow numgrad 107	6737.32608	2022-11-09 23:28:33
Tensorflow numgrad 108	6737.32608	2022-11-09 23:28:34
Tensorflow numgrad 109	6737.32608	2022-11-09 23:28:34
Tensorflow numgrad 11	6737.32608	2022-11-09 23:28:34
Tensorflow numgrad 110	6737.32608	2022-11-09 23:28:34
Tensorflow numgrad 111	6737.32608	2022-11-09 23:28:35
Tensorflow numgrad 112	6737.32608	2022-11-09 23:28:35
Tensorflow numgrad 113	6737.32608	2022-11-09 23:28:35
Tensorflow numgrad 114	6737.32608	2022-11-09 23:28:35
Tensorflow numgrad 115	6737.32608	2022-11-09 23:28:36
Tensorflow numgrad 116	6737.32608	2022-11-09 23:28:36
Tensorflow numgrad 117	6737.32608	2022-11-09 23:28:36
Tensorflow numgrad 118	6737.32608	2022-11-09 23:28:37
Tensorflow numgrad 119	6737.32608	2022-11-09 23:28:37
Tensorflow numgrad 12	6737.32608	2022-11-09 23:28:37
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	6737.32608	2022-11-09 23:28:37
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	6737.32608	2022-11-09 23:28:38
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	6737.32608	2022-11-09 23:28:38
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	6737.32608	2022-11-09 23:28:38
Tensorflow numgrad 120	6737.32608	2022-11-09 23:28:38
Tensorflow numgrad 121	6737.32608	2022-11-09 23:28:39
Tensorflow numgrad 122	6737.32608	2022-11-09 23:28:39
Tensorflow numgrad 123	6737.32608	2022-11-09 23:28:39
Tensorflow numgrad 124	6737.32608	2022-11-09 23:28:40
Tensorflow numgrad 125	6737.32608	2022-11-09 23:28:40
Tensorflow numgrad 126	6737.32608	2022-11-09 23:28:40
Tensorflow numgrad 127	6737.32608	2022-11-09 23:28:40
Tensorflow numgrad 128	6737.32608	2022-11-09 23:28:41
Tensorflow numgrad 129	6737.32608	2022-11-09 23:28:41
Tensorflow numgrad 13	6737.32608	2022-11-09 23:28:41
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	6737.32608	2022-11-09 23:28:41
Tensorflow numgrad 13-PropanediolProductionexport	6737.32608	2022-11-09 23:28:42
Tensorflow numgrad 130	6737.32608	2022-11-09 23:28:42
Tensorflow numgrad 131	6737.32608	2022-11-09 23:28:42
Tensorflow numgrad 132	6737.32608	2022-11-09 23:28:43
Tensorflow numgrad 133	6737.32608	2022-11-09 23:28:43
Tensorflow numgrad 134	6737.32608	2022-11-09 23:28:43
Tensorflow numgrad 135	6737.32608	2022-11-09 23:28:43
Tensorflow numgrad 136	6737.32608	2022-11-09 23:28:44
Tensorflow numgrad 137	6737.32608	2022-11-09 23:28:44
Tensorflow numgrad 138	6737.32608	2022-11-09 23:28:44
Tensorflow numgrad 139	6737.32608	2022-11-09 23:28:44
Tensorflow numgrad 14	6737.32608	2022-11-09 23:28:45
Tensorflow numgrad 140	6737.32608	2022-11-09 23:28:45
Tensorflow numgrad 141	6737.32608	2022-11-09 23:28:45
Tensorflow numgrad 142	6737.32608	2022-11-09 23:28:46
Tensorflow numgrad 143	6737.32608	2022-11-09 23:28:46
Tensorflow numgrad 144	6737.32608	2022-11-09 23:28:46
Tensorflow numgrad 145	6737.32608	2022-11-09 23:28:46
Tensorflow numgrad 146	6737.32608	2022-11-09 23:28:47
Tensorflow numgrad 147	6737.32608	2022-11-09 23:28:47
Tensorflow numgrad 148	6737.32608	2022-11-09 23:28:47
Tensorflow numgrad 149	6737.32608	2022-11-09 23:28:47
Tensorflow numgrad 15	6737.32608	2022-11-09 23:28:48
Tensorflow numgrad 150	6737.32608	2022-11-09 23:28:48
Tensorflow numgrad 151	6737.32608	2022-11-09 23:28:48
Tensorflow numgrad 152	6737.32608	2022-11-09 23:28:48
Tensorflow numgrad 153	6737.32608	2022-11-09 23:28:49
Tensorflow numgrad 154	6737.32608	2022-11-09 23:28:49
Tensorflow numgrad 155	6737.32608	2022-11-09 23:28:49
Tensorflow numgrad 156	6737.32608	2022-11-09 23:28:50
Tensorflow numgrad 157	6737.32608	2022-11-09 23:28:50
Tensorflow numgrad 158	6737.32608	2022-11-09 23:28:50
Tensorflow numgrad 159	6737.32608	2022-11-09 23:28:50
Tensorflow numgrad 16	6737.32608	2022-11-09 23:28:51
Tensorflow numgrad 160	6737.32608	2022-11-09 23:28:51
Tensorflow numgrad 161	6737.32608	2022-11-09 23:28:51
Tensorflow numgrad 162	6737.32608	2022-11-09 23:28:51
Tensorflow numgrad 163	6737.32608	2022-11-09 23:28:52
Tensorflow numgrad 164	6737.32608	2022-11-09 23:28:52
Tensorflow numgrad 165	6737.32608	2022-11-09 23:28:52
Tensorflow numgrad 166	6737.32608	2022-11-09 23:28:53
Tensorflow numgrad 167	6737.32608	2022-11-09 23:28:53
Tensorflow numgrad 168	6737.32608	2022-11-09 23:28:53
Tensorflow numgrad 169	6737.32608	2022-11-09 23:28:53
Tensorflow numgrad 17	6737.32608	2022-11-09 23:28:54
Tensorflow numgrad 170	6737.32608	2022-11-09 23:28:54
Tensorflow numgrad 171	6737.32608	2022-11-09 23:28:54
Tensorflow numgrad 172	6737.32608	2022-11-09 23:28:54
Tensorflow numgrad 173	6737.32608	2022-11-09 23:28:55
Tensorflow numgrad 174	6737.32608	2022-11-09 23:28:55
Tensorflow numgrad 175	6737.32608	2022-11-09 23:28:55
Tensorflow numgrad 176	6737.32608	2022-11-09 23:28:56
Tensorflow numgrad 177	6737.32608	2022-11-09 23:28:56
Tensorflow numgrad 178	6737.32608	2022-11-09 23:28:56
Tensorflow numgrad 179	6737.32608	2022-11-09 23:28:56
Tensorflow numgrad 18	6737.32608	2022-11-09 23:28:57
Tensorflow numgrad 180	6737.32608	2022-11-09 23:28:57
Tensorflow numgrad 181	6737.32608	2022-11-09 23:28:57
Tensorflow numgrad 182	6737.32608	2022-11-09 23:28:57
Tensorflow numgrad 183	6737.32608	2022-11-09 23:28:58
Tensorflow numgrad 184	6737.32608	2022-11-09 23:28:58
Tensorflow numgrad 185	6737.32608	2022-11-09 23:28:58
Tensorflow numgrad 186	6737.32608	2022-11-09 23:28:59
Tensorflow numgrad 187	6737.32608	2022-11-09 23:28:59
Tensorflow numgrad 188	6737.32608	2022-11-09 23:28:59
Tensorflow numgrad 189	6737.32608	2022-11-09 23:28:59
Tensorflow numgrad 19	6737.32608	2022-11-09 23:29:00
Tensorflow numgrad 190	6737.32608	2022-11-09 23:29:00
Tensorflow numgrad 191	6737.32608	2022-11-09 23:29:00
Tensorflow numgrad 192	6737.32608	2022-11-09 23:29:00
Tensorflow numgrad 193	6737.32608	2022-11-09 23:29:01
Tensorflow numgrad 194	6737.32608	2022-11-09 23:29:01
Tensorflow numgrad 195	6737.32608	2022-11-09 23:29:01
Tensorflow numgrad 196	6737.32608	2022-11-09 23:29:02
Tensorflow numgrad 197	6737.32608	2022-11-09 23:29:02
Tensorflow numgrad 198	6737.32608	2022-11-09 23:29:02
Tensorflow numgrad 199	6737.32608	2022-11-09 23:29:02
Tensorflow numgrad 2	6737.32608	2022-11-09 23:29:03
Tensorflow numgrad 2-Aminobutyricacid2-AminobutyrateProductionexport	6737.32608	2022-11-09 23:29:03
Tensorflow numgrad 2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateConsumptionimport	6737.32608	2022-11-09 23:29:03
Tensorflow numgrad 2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateProductionexport	6737.32608	2022-11-09 23:29:03
Tensorflow numgrad 2-methylbutyrate2-methylbutanoicacidConsumptionimport	6737.32608	2022-11-09 23:29:04
Tensorflow numgrad 20	6737.32608	2022-11-09 23:29:04
Tensorflow numgrad 200	6737.32608	2022-11-09 23:29:04
Tensorflow numgrad 201	6737.32608	2022-11-09 23:29:05
Tensorflow numgrad 202	6737.32608	2022-11-09 23:29:05
Tensorflow numgrad 203	6737.32608	2022-11-09 23:29:05
Tensorflow numgrad 204	6737.32608	2022-11-09 23:29:05
Tensorflow numgrad 205	6737.32608	2022-11-09 23:29:06
Tensorflow numgrad 206	6737.32608	2022-11-09 23:29:06
Tensorflow numgrad 207	6737.32608	2022-11-09 23:29:06
Tensorflow numgrad 208	6737.32608	2022-11-09 23:29:06
Tensorflow numgrad 209	6737.32608	2022-11-09 23:29:07
Tensorflow numgrad 21	6737.32608	2022-11-09 23:29:07
Tensorflow numgrad 210	6737.32608	2022-11-09 23:29:07
Tensorflow numgrad 211	6737.32608	2022-11-09 23:29:08
Tensorflow numgrad 213	6737.32608	2022-11-09 23:29:08
Tensorflow numgrad 214	6737.32608	2022-11-09 23:29:08
Tensorflow numgrad 215	6737.32608	2022-11-09 23:29:08
Tensorflow numgrad 216	6737.32608	2022-11-09 23:29:09
Tensorflow numgrad 217	6737.32608	2022-11-09 23:29:09
Tensorflow numgrad 218	6737.32608	2022-11-09 23:29:09
Tensorflow numgrad 219	6737.32608	2022-11-09 23:29:09
Tensorflow numgrad 22	6737.32608	2022-11-09 23:29:10
Tensorflow numgrad 220	6737.32608	2022-11-09 23:29:10
Tensorflow numgrad 221	6737.32608	2022-11-09 23:29:10
Tensorflow numgrad 222	6737.32608	2022-11-09 23:29:10
Tensorflow numgrad 223	6737.32608	2022-11-09 23:29:11
Tensorflow numgrad 224	6737.32608	2022-11-09 23:29:11
Tensorflow numgrad 225	6737.32608	2022-11-09 23:29:11
Tensorflow numgrad 226	6737.32608	2022-11-09 23:29:12
Tensorflow numgrad 227	6737.32608	2022-11-09 23:29:12
Tensorflow numgrad 228	6737.32608	2022-11-09 23:29:12
Tensorflow numgrad 229	6737.32608	2022-11-09 23:29:12
Tensorflow numgrad 23	6737.32608	2022-11-09 23:29:13
Tensorflow numgrad 230	6737.32608	2022-11-09 23:29:13
Tensorflow numgrad 231	6737.32608	2022-11-09 23:29:13
Tensorflow numgrad 232	6737.32608	2022-11-09 23:29:13
Tensorflow numgrad 233	6737.32608	2022-11-09 23:29:14
Tensorflow numgrad 234	6737.32608	2022-11-09 23:29:14
Tensorflow numgrad 235	6737.32608	2022-11-09 23:29:14
Tensorflow numgrad 236	6737.32608	2022-11-09 23:29:15
Tensorflow numgrad 237	6737.32608	2022-11-09 23:29:15
Tensorflow numgrad 238	6737.32608	2022-11-09 23:29:15
Tensorflow numgrad 239	6737.32608	2022-11-09 23:29:15
Tensorflow numgrad 24	6737.32608	2022-11-09 23:29:16
Tensorflow numgrad 240	6737.32608	2022-11-09 23:29:16
Tensorflow numgrad 241	6737.32608	2022-11-09 23:29:16
Tensorflow numgrad 242	6737.32608	2022-11-09 23:29:16
Tensorflow numgrad 243	6737.32608	2022-11-09 23:29:17
Tensorflow numgrad 244	6737.32608	2022-11-09 23:29:17
Tensorflow numgrad 245	6737.32608	2022-11-09 23:29:17
