Node,output
0,0.9608356783576887
1,0.29424887807332356
10,0.5917736431819322
100,0.5715442153989382
101,0.25359410289131895
102,0.11244542629887436
103,0.2562373939445881
104,0.19369884171269164
105,0.33708826404862435
106,0.29537425739662887
107,0.29949019909507246
108,0.15294911810305178
109,0.7733319605897756
11,0.05444042216761321
110,0.4971659259091029
111,0.36607779869139395
112,0.7181176205208768
113,0.6005277561779772
114,0.34720879027288326
115,0.12864280477528375
116,0.4083162038040885
117,0.5277146344927147
118,0.5864627375877709
119,0.1994385848878963
12,0.6776672640138595
12-EthanediolEthyleneglycolConsumptionimport,0.40648803880542783
12-EthanediolEthyleneglycolProductionexport,0.3581584329679694
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport,0.20307653173703621
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport,0.8219605139434901
120,0.6893845975754221
121,0.4183552668897847
122,0.6055127873985674
123,0.2150393016751462
124,0.6551558439471603
125,0.21817151419460473
126,0.35193961357737313
127,0.9065891620429063
128,0.4167055069426522
129,0.590393156452043
13,0.2181210800322631
13-PropanediolConsumptionimportproductionexport,0.765189742401301
13-PropanediolProductionexport,0.3917458959318051
130,0.20095274835612217
131,0.6917042595023161
132,0.9251377970891224
133,0.2153443203694552
134,0.2443715372040029
135,0.2530270383072853
136,0.512358647089881
137,0.21732424284228588
138,0.6406025499822894
139,0.5090956271479375
14,0.2566425596440992
140,0.5739827784378121
141,0.6315580779047418
142,0.5468913461677067
143,0.6629557649388973
144,0.41567178671157096
145,0.33925995410820564
146,0.19437269157452874
147,0.6329299402350641
148,0.4463012274251723
149,0.32377101752828225
15,0.4940992205350018
150,0.49524289642163194
151,0.7116594612846265
152,0.3839908858448878
153,0.764457908366805
154,0.4859282958084218
155,0.49572895955155244
156,0.2804225363732293
157,0.4474452288555386
158,0.6846654627188961
159,0.3051605656744095
16,0.37065331673489876
160,0.23392733104935698
161,0.724234578711023
162,0.43750492325468965
163,0.5895919739578348
164,0.4484472573986524
165,0.7071122461436756
166,0.21088386396328235
167,0.9453264465186844
168,0.39828047811628586
169,0.5233122330099853
17,0.3319012461462245
170,0.3345332722811307
171,0.35305861125441257
172,0.4756556327148691
173,0.5703578300493551
174,0.502119617353001
175,0.6612923900748399
176,0.3362749174048802
177,0.8133128022894611
178,0.39092074309454994
179,0.6954585838236182
18,0.6065124679158678
180,0.5631365311164758
181,0.195869018237014
182,0.4912041201964264
183,0.23825725140368895
184,0.5444676282154659
185,0.7387227927005536
186,0.359074637497341
187,0.4904860264761727
188,0.32131043936343656
189,0.22970940830652425
19,0.5131505957019385
190,0.5338399777951056
191,0.7312799516154022
192,0.7595792066844896
193,0.7914381358002783
194,0.555039805719122
195,0.19169136293048877
196,0.6309167860878584
197,0.3958330535395565
198,0.10445939133471711
199,0.12820650906261566
2,0.1929918088367111
2-Aminobutyricacid2-AminobutyrateProductionexport,0.41954141527376354
2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateConsumptionimport,0.7650371354869426
2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateProductionexport,0.33483736797037705
2-methylbutyrate2-methylbutanoicacidConsumptionimport,0.44070593855962625
20,0.2927789741924467
200,0.5200068877739629
201,0.3779663720560983
202,0.3580712283913131
203,0.33288448800978454
204,0.5334671269623706
205,0.5854487234463537
206,0.5423052264992849
207,0.2970592296145067
208,0.47101600044915315
209,0.6555716075490897
21,0.4752873022328558
210,0.5648784576610016
211,0.8069663221934844
213,0.30208964134762534
214,0.32459963254273105
215,0.7253983295751761
216,0.4256080141105484
217,0.6327447312056286
218,0.33903485852634535
219,0.3263666576522315
22,0.6946768083645427
220,0.5827891833435944
221,0.6147267091567895
222,0.37535996487760537
223,0.5462666138330499
224,0.31971938331440897
225,0.7105069893826954
226,0.7985925924389251
227,0.333167526484279
228,0.6483828581292365
229,0.5313040220893236
23,0.38192248174141463
230,0.14386608100798445
231,0.4012914558738019
232,0.17918813275646928
233,0.29208652742717855
234,0.2666440502172728
235,0.547203175255682
236,0.39310726414037217
237,0.5769190541557675
238,0.3347495425176378
239,0.3441181997680434
24,0.43828503207730724
240,0.34199371252892397
241,0.5248805691946176
242,0.6787364955544871
243,0.8014153967005215
244,0.1841848942537937
245,0.48937649283636825
246,0.5341809050992711
247,0.7010749117354872
248,0.21871728189170025
249,0.1190159743940608
25,0.26417073591481205
250,0.865336687693855
251,0.17856971986595557
252,0.5151327869627418
253,0.23655084232656262
254,0.2859246559502727
255,0.09345211342020217
256,0.6409447630524098
257,0.46625016982186174
258,0.3100616103800371
259,0.3081254510847448
26,0.4051064770478373
260,0.5379965256226573
261,0.35187660146560773
262,0.6415040296581447
263,0.6115855610048877
264,0.3059986781282383
265,0.7489348295791112
266,0.3375583686037481
267,0.916230995969015
268,0.5373045674255088
269,0.3294297978307473
27,0.44934063126080465
270,0.48397220203250807
271,0.12740671572897402
272,0.6977535806805188
273,0.5080976433328267
274,0.6887725648911798
275,0.38478850494622824
276,0.6613303230186361
277,0.48028793073612436
278,0.2540538665088814
279,0.2086320453584939
28,0.7583078401180853
280,0.8213830616986783
281,0.2918427465720206
282,0.4596744255812336
283,0.23731174879915398
284,0.6451496334703524
285,0.3493978001817199
286,0.6280106071680353
287,0.8157942094414248
288,0.21365241451771963
289,0.2750067895967411
29,0.6696468742560838
290,0.486458900026937
291,0.832799149048474
292,0.2521607038427359
293,0.6371939311048022
294,0.10190707377310375
