Step	Memory_MB	Time
Start	227.160064	2022-11-09 20:34:24
Data loaded	338.546688	2022-11-09 20:34:25
Setup data	418.87744	2022-11-09 20:34:29
Setup Network	436.236288	2022-11-09 20:35:03
Setup Tensorflow NW	639.717376	2022-11-09 20:35:15
Setup Tensorflow	1245.3888	2022-11-09 20:35:37
Initiated Tensorflow	2016.509952	2022-11-09 20:35:40
Prepared Training	2016.509952	2022-11-09 20:35:40
Trained Tensorflow	4253.052928	2022-11-09 21:23:55
Loaded Best Model	4253.052928	2022-11-09 21:23:55
Tensorflow results accuracy	4863.1808	2022-11-09 21:25:59
Tensorflow numgrad 0	5006.905344	2022-11-09 21:27:02
Tensorflow numgrad 1	5277.51168	2022-11-09 21:29:03
Tensorflow numgrad 10	5277.51168	2022-11-09 21:29:03
Tensorflow numgrad 100	5277.51168	2022-11-09 21:29:03
Tensorflow numgrad 101	5277.51168	2022-11-09 21:29:04
Tensorflow numgrad 102	5277.51168	2022-11-09 21:29:04
Tensorflow numgrad 103	5277.51168	2022-11-09 21:29:04
Tensorflow numgrad 104	5277.51168	2022-11-09 21:29:04
Tensorflow numgrad 105	5277.51168	2022-11-09 21:29:04
Tensorflow numgrad 106	5277.51168	2022-11-09 21:29:05
Tensorflow numgrad 107	5277.51168	2022-11-09 21:29:05
Tensorflow numgrad 108	5277.51168	2022-11-09 21:29:05
Tensorflow numgrad 109	5277.51168	2022-11-09 21:29:05
Tensorflow numgrad 11	5277.51168	2022-11-09 21:29:05
Tensorflow numgrad 110	5277.51168	2022-11-09 21:29:06
Tensorflow numgrad 111	5277.51168	2022-11-09 21:29:06
Tensorflow numgrad 112	5277.51168	2022-11-09 21:29:06
Tensorflow numgrad 113	5277.51168	2022-11-09 21:29:06
Tensorflow numgrad 114	5277.51168	2022-11-09 21:29:06
Tensorflow numgrad 115	5277.51168	2022-11-09 21:29:07
Tensorflow numgrad 116	5277.51168	2022-11-09 21:29:07
Tensorflow numgrad 117	5277.51168	2022-11-09 21:29:07
Tensorflow numgrad 118	5277.51168	2022-11-09 21:29:07
Tensorflow numgrad 119	5277.51168	2022-11-09 21:29:07
Tensorflow numgrad 12	5277.51168	2022-11-09 21:29:08
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	5277.51168	2022-11-09 21:29:08
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	5277.51168	2022-11-09 21:29:08
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	5277.51168	2022-11-09 21:29:08
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	5277.51168	2022-11-09 21:29:08
Tensorflow numgrad 120	5277.51168	2022-11-09 21:29:09
Tensorflow numgrad 121	5277.51168	2022-11-09 21:29:09
Tensorflow numgrad 122	5277.51168	2022-11-09 21:29:09
Tensorflow numgrad 123	5277.51168	2022-11-09 21:29:09
Tensorflow numgrad 124	5277.51168	2022-11-09 21:29:09
Tensorflow numgrad 125	5277.51168	2022-11-09 21:29:10
Tensorflow numgrad 126	5277.51168	2022-11-09 21:29:10
Tensorflow numgrad 127	5277.51168	2022-11-09 21:29:10
Tensorflow numgrad 128	5277.51168	2022-11-09 21:29:10
Tensorflow numgrad 129	5277.51168	2022-11-09 21:29:10
Tensorflow numgrad 13	5277.51168	2022-11-09 21:29:11
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	5277.51168	2022-11-09 21:29:11
Tensorflow numgrad 13-PropanediolProductionexport	5277.51168	2022-11-09 21:29:11
Tensorflow numgrad 130	5277.51168	2022-11-09 21:29:11
Tensorflow numgrad 131	5277.51168	2022-11-09 21:29:11
Tensorflow numgrad 132	5277.51168	2022-11-09 21:29:12
Tensorflow numgrad 133	5277.51168	2022-11-09 21:29:12
Tensorflow numgrad 134	5277.51168	2022-11-09 21:29:12
Tensorflow numgrad 135	5277.51168	2022-11-09 21:29:12
Tensorflow numgrad 136	5277.51168	2022-11-09 21:29:12
Tensorflow numgrad 137	5277.51168	2022-11-09 21:29:13
Tensorflow numgrad 138	5277.51168	2022-11-09 21:29:13
Tensorflow numgrad 139	5277.51168	2022-11-09 21:29:13
Tensorflow numgrad 14	5277.51168	2022-11-09 21:29:13
Tensorflow numgrad 140	5277.51168	2022-11-09 21:29:13
Tensorflow numgrad 141	5277.51168	2022-11-09 21:29:14
Tensorflow numgrad 142	5277.51168	2022-11-09 21:29:14
Tensorflow numgrad 143	5277.51168	2022-11-09 21:29:14
Tensorflow numgrad 144	5277.51168	2022-11-09 21:29:14
Tensorflow numgrad 145	5277.51168	2022-11-09 21:29:14
Tensorflow numgrad 146	5277.51168	2022-11-09 21:29:15
Tensorflow numgrad 147	5277.51168	2022-11-09 21:29:15
Tensorflow numgrad 148	5277.51168	2022-11-09 21:29:15
Tensorflow numgrad 149	5277.51168	2022-11-09 21:29:15
Tensorflow numgrad 15	5277.51168	2022-11-09 21:29:15
Tensorflow numgrad 150	5277.51168	2022-11-09 21:29:16
Tensorflow numgrad 151	5277.51168	2022-11-09 21:29:16
Tensorflow numgrad 152	5277.51168	2022-11-09 21:29:16
Tensorflow numgrad 153	5277.51168	2022-11-09 21:29:16
Tensorflow numgrad 154	5277.51168	2022-11-09 21:29:16
Tensorflow numgrad 155	5277.51168	2022-11-09 21:29:17
Tensorflow numgrad 156	5277.51168	2022-11-09 21:29:17
Tensorflow numgrad 157	5277.51168	2022-11-09 21:29:17
Tensorflow numgrad 158	5277.51168	2022-11-09 21:29:17
Tensorflow numgrad 159	5277.51168	2022-11-09 21:29:17
Tensorflow numgrad 16	5277.51168	2022-11-09 21:29:18
Tensorflow numgrad 160	5277.51168	2022-11-09 21:29:18
Tensorflow numgrad 161	5277.51168	2022-11-09 21:29:18
Tensorflow numgrad 162	5277.51168	2022-11-09 21:29:18
Tensorflow numgrad 163	5277.51168	2022-11-09 21:29:18
Tensorflow numgrad 164	5277.51168	2022-11-09 21:29:19
Tensorflow numgrad 165	5277.51168	2022-11-09 21:29:19
Tensorflow numgrad 166	5277.51168	2022-11-09 21:29:19
Tensorflow numgrad 167	5277.51168	2022-11-09 21:29:19
Tensorflow numgrad 168	5277.51168	2022-11-09 21:29:19
Tensorflow numgrad 169	5277.51168	2022-11-09 21:29:20
Tensorflow numgrad 17	5277.51168	2022-11-09 21:29:20
Tensorflow numgrad 170	5277.51168	2022-11-09 21:29:20
Tensorflow numgrad 171	5277.51168	2022-11-09 21:29:20
Tensorflow numgrad 172	5277.51168	2022-11-09 21:29:20
Tensorflow numgrad 173	5277.51168	2022-11-09 21:29:21
Tensorflow numgrad 174	5277.51168	2022-11-09 21:29:21
Tensorflow numgrad 175	5277.51168	2022-11-09 21:29:21
Tensorflow numgrad 176	5277.51168	2022-11-09 21:29:21
Tensorflow numgrad 177	5277.51168	2022-11-09 21:29:21
Tensorflow numgrad 178	5277.51168	2022-11-09 21:29:22
Tensorflow numgrad 179	5277.51168	2022-11-09 21:29:22
Tensorflow numgrad 18	5277.51168	2022-11-09 21:29:22
Tensorflow numgrad 180	5277.51168	2022-11-09 21:29:22
Tensorflow numgrad 181	5277.51168	2022-11-09 21:29:22
Tensorflow numgrad 182	5277.51168	2022-11-09 21:29:23
Tensorflow numgrad 183	5277.51168	2022-11-09 21:29:23
Tensorflow numgrad 184	5277.51168	2022-11-09 21:29:23
Tensorflow numgrad 185	5277.51168	2022-11-09 21:29:23
Tensorflow numgrad 186	5277.51168	2022-11-09 21:29:23
Tensorflow numgrad 187	5277.51168	2022-11-09 21:29:24
Tensorflow numgrad 188	5277.51168	2022-11-09 21:29:24
Tensorflow numgrad 189	5277.51168	2022-11-09 21:29:24
Tensorflow numgrad 19	5277.51168	2022-11-09 21:29:24
