Step	Memory_MB	Time
Start	227.934208	2022-11-10 14:35:33
Data loaded	339.406848	2022-11-10 14:35:33
Setup data	401.424384	2022-11-10 14:35:36
Setup Network	410.914816	2022-11-10 14:35:53
Setup Tensorflow NW	678.858752	2022-11-10 14:36:06
Setup Tensorflow	1540.349952	2022-11-10 14:36:36
Initiated Tensorflow	2529.370112	2022-11-10 14:36:40
Prepared Training	2531.479552	2022-11-10 14:36:40
Trained Tensorflow	4291.715072	2022-11-10 15:01:47
Loaded Best Model	4291.715072	2022-11-10 15:01:47
Tensorflow results accuracy	4928.892928	2022-11-10 15:03:20
Tensorflow numgrad 0	5050.392576	2022-11-10 15:04:08
Tensorflow numgrad 1	5281.800192	2022-11-10 15:05:36
Tensorflow numgrad 10	5281.800192	2022-11-10 15:05:36
Tensorflow numgrad 100	5281.800192	2022-11-10 15:05:36
Tensorflow numgrad 101	5281.800192	2022-11-10 15:05:36
Tensorflow numgrad 102	5281.800192	2022-11-10 15:05:36
Tensorflow numgrad 103	5281.800192	2022-11-10 15:05:36
Tensorflow numgrad 104	5281.800192	2022-11-10 15:05:36
Tensorflow numgrad 105	5281.800192	2022-11-10 15:05:37
Tensorflow numgrad 106	5281.800192	2022-11-10 15:05:37
Tensorflow numgrad 107	5281.800192	2022-11-10 15:05:37
Tensorflow numgrad 108	5281.800192	2022-11-10 15:05:37
Tensorflow numgrad 109	5281.800192	2022-11-10 15:05:37
Tensorflow numgrad 11	5281.800192	2022-11-10 15:05:37
Tensorflow numgrad 110	5281.800192	2022-11-10 15:05:37
Tensorflow numgrad 111	5281.800192	2022-11-10 15:05:37
Tensorflow numgrad 112	5281.800192	2022-11-10 15:05:38
Tensorflow numgrad 113	5281.800192	2022-11-10 15:05:38
Tensorflow numgrad 114	5281.800192	2022-11-10 15:05:38
Tensorflow numgrad 115	5281.800192	2022-11-10 15:05:38
Tensorflow numgrad 116	5281.800192	2022-11-10 15:05:38
Tensorflow numgrad 117	5281.800192	2022-11-10 15:05:38
Tensorflow numgrad 118	5281.800192	2022-11-10 15:05:38
Tensorflow numgrad 119	5281.800192	2022-11-10 15:05:39
Tensorflow numgrad 12	5281.800192	2022-11-10 15:05:39
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	5281.800192	2022-11-10 15:05:39
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	5281.800192	2022-11-10 15:05:39
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	5281.800192	2022-11-10 15:05:39
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	5281.800192	2022-11-10 15:05:39
Tensorflow numgrad 120	5281.800192	2022-11-10 15:05:39
Tensorflow numgrad 121	5281.800192	2022-11-10 15:05:39
Tensorflow numgrad 122	5281.800192	2022-11-10 15:05:40
Tensorflow numgrad 123	5281.800192	2022-11-10 15:05:40
Tensorflow numgrad 124	5281.800192	2022-11-10 15:05:40
Tensorflow numgrad 125	5281.800192	2022-11-10 15:05:40
Tensorflow numgrad 126	5281.800192	2022-11-10 15:05:40
Tensorflow numgrad 127	5281.800192	2022-11-10 15:05:40
Tensorflow numgrad 128	5281.800192	2022-11-10 15:05:40
Tensorflow numgrad 129	5281.800192	2022-11-10 15:05:41
Tensorflow numgrad 13	5281.800192	2022-11-10 15:05:41
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	5281.800192	2022-11-10 15:05:41
Tensorflow numgrad 13-PropanediolProductionexport	5281.800192	2022-11-10 15:05:41
Tensorflow numgrad 130	5281.800192	2022-11-10 15:05:41
Tensorflow numgrad 131	5281.800192	2022-11-10 15:05:41
Tensorflow numgrad 132	5281.800192	2022-11-10 15:05:41
Tensorflow numgrad 133	5281.800192	2022-11-10 15:05:41
Tensorflow numgrad 134	5281.800192	2022-11-10 15:05:42
Tensorflow numgrad 135	5281.800192	2022-11-10 15:05:42
Tensorflow numgrad 136	5281.800192	2022-11-10 15:05:42
Tensorflow numgrad 137	5281.800192	2022-11-10 15:05:42
Tensorflow numgrad 138	5281.800192	2022-11-10 15:05:42
Tensorflow numgrad 139	5281.800192	2022-11-10 15:05:42
Tensorflow numgrad 14	5281.800192	2022-11-10 15:05:42
Tensorflow numgrad 140	5281.800192	2022-11-10 15:05:43
Tensorflow numgrad 141	5281.800192	2022-11-10 15:05:43
Tensorflow numgrad 142	5281.800192	2022-11-10 15:05:43
Tensorflow numgrad 143	5281.800192	2022-11-10 15:05:43
Tensorflow numgrad 144	5281.800192	2022-11-10 15:05:43
Tensorflow numgrad 145	5281.800192	2022-11-10 15:05:43
Tensorflow numgrad 146	5281.800192	2022-11-10 15:05:43
Tensorflow numgrad 147	5281.800192	2022-11-10 15:05:43
Tensorflow numgrad 148	5281.800192	2022-11-10 15:05:44
Tensorflow numgrad 149	5281.800192	2022-11-10 15:05:44
Tensorflow numgrad 15	5281.800192	2022-11-10 15:05:44
Tensorflow numgrad 150	5281.800192	2022-11-10 15:05:44
Tensorflow numgrad 151	5281.800192	2022-11-10 15:05:44
Tensorflow numgrad 152	5281.800192	2022-11-10 15:05:44
Tensorflow numgrad 153	5281.800192	2022-11-10 15:05:44
Tensorflow numgrad 154	5281.800192	2022-11-10 15:05:45
Tensorflow numgrad 155	5281.800192	2022-11-10 15:05:45
Tensorflow numgrad 156	5281.800192	2022-11-10 15:05:45
Tensorflow numgrad 157	5281.800192	2022-11-10 15:05:45
Tensorflow numgrad 158	5281.800192	2022-11-10 15:05:45
Tensorflow numgrad 159	5281.800192	2022-11-10 15:05:45
Tensorflow numgrad 16	5281.800192	2022-11-10 15:05:45
Tensorflow numgrad 160	5281.800192	2022-11-10 15:05:45
Tensorflow numgrad 161	5281.800192	2022-11-10 15:05:46
Tensorflow numgrad 162	5281.800192	2022-11-10 15:05:46
Tensorflow numgrad 163	5281.800192	2022-11-10 15:05:46
Tensorflow numgrad 164	5281.800192	2022-11-10 15:05:46
Tensorflow numgrad 165	5281.800192	2022-11-10 15:05:46
Tensorflow numgrad 166	5281.800192	2022-11-10 15:05:46
Tensorflow numgrad 167	5281.800192	2022-11-10 15:05:46
Tensorflow numgrad 168	5281.800192	2022-11-10 15:05:47
Tensorflow numgrad 169	5281.800192	2022-11-10 15:05:47
Tensorflow numgrad 17	5281.800192	2022-11-10 15:05:47
Tensorflow numgrad 170	5281.800192	2022-11-10 15:05:47
Tensorflow numgrad 171	5281.800192	2022-11-10 15:05:47
Tensorflow numgrad 172	5281.800192	2022-11-10 15:05:47
Tensorflow numgrad 173	5281.800192	2022-11-10 15:05:47
Tensorflow numgrad 174	5281.800192	2022-11-10 15:05:47
Tensorflow numgrad 175	5281.800192	2022-11-10 15:05:48
Tensorflow numgrad 176	5281.800192	2022-11-10 15:05:48
Tensorflow numgrad 177	5281.800192	2022-11-10 15:05:48
Tensorflow numgrad 178	5281.800192	2022-11-10 15:05:48
Tensorflow numgrad 179	5281.800192	2022-11-10 15:05:48
Tensorflow numgrad 18	5281.800192	2022-11-10 15:05:48
Tensorflow numgrad 180	5281.800192	2022-11-10 15:05:48
Tensorflow numgrad 181	5281.800192	2022-11-10 15:05:49
Tensorflow numgrad 182	5281.800192	2022-11-10 15:05:49
Tensorflow numgrad 183	5281.800192	2022-11-10 15:05:49
Tensorflow numgrad 184	5281.800192	2022-11-10 15:05:49
Tensorflow numgrad 185	5281.800192	2022-11-10 15:05:49
Tensorflow numgrad 186	5281.800192	2022-11-10 15:05:49
Tensorflow numgrad 187	5281.800192	2022-11-10 15:05:49
Tensorflow numgrad 188	5281.800192	2022-11-10 15:05:49
Tensorflow numgrad 189	5281.800192	2022-11-10 15:05:50
Tensorflow numgrad 19	5281.800192	2022-11-10 15:05:50
Tensorflow numgrad 190	5281.800192	2022-11-10 15:05:50
Tensorflow numgrad 191	5281.800192	2022-11-10 15:05:50
Tensorflow numgrad 192	5281.800192	2022-11-10 15:05:50
Tensorflow numgrad 193	5281.800192	2022-11-10 15:05:50
Tensorflow numgrad 194	5281.800192	2022-11-10 15:05:50
Tensorflow numgrad 195	5281.800192	2022-11-10 15:05:51
Tensorflow numgrad 196	5281.800192	2022-11-10 15:05:51
Tensorflow numgrad 197	5281.800192	2022-11-10 15:05:51
Tensorflow numgrad 198	5281.800192	2022-11-10 15:05:51
Tensorflow numgrad 199	5281.800192	2022-11-10 15:05:51
Tensorflow numgrad 2	5281.800192	2022-11-10 15:05:51
Tensorflow numgrad 2-Aminobutyricacid2-AminobutyrateProductionexport	5281.800192	2022-11-10 15:05:51
Tensorflow numgrad 2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateConsumptionimport	5281.800192	2022-11-10 15:05:51
Tensorflow numgrad 2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateProductionexport	5281.800192	2022-11-10 15:05:52
Tensorflow numgrad 2-methylbutyrate2-methylbutanoicacidConsumptionimport	5281.800192	2022-11-10 15:05:52
Tensorflow numgrad 20	5281.800192	2022-11-10 15:05:52
Tensorflow numgrad 200	5281.800192	2022-11-10 15:05:52
Tensorflow numgrad 201	5281.800192	2022-11-10 15:05:52
Tensorflow numgrad 202	5281.800192	2022-11-10 15:05:52
Tensorflow numgrad 203	5281.800192	2022-11-10 15:05:52
Tensorflow numgrad 204	5281.800192	2022-11-10 15:05:53
Tensorflow numgrad 205	5281.800192	2022-11-10 15:05:53
Tensorflow numgrad 206	5281.800192	2022-11-10 15:05:53
Tensorflow numgrad 207	5281.800192	2022-11-10 15:05:53
Tensorflow numgrad 208	5281.800192	2022-11-10 15:05:53
Tensorflow numgrad 209	5281.800192	2022-11-10 15:05:53
Tensorflow numgrad 21	5281.800192	2022-11-10 15:05:53
Tensorflow numgrad 210	5281.800192	2022-11-10 15:05:53
Tensorflow numgrad 211	5281.800192	2022-11-10 15:05:54
Tensorflow numgrad 213	5281.800192	2022-11-10 15:05:54
Tensorflow numgrad 214	5281.800192	2022-11-10 15:05:54
Tensorflow numgrad 215	5281.800192	2022-11-10 15:05:54
Tensorflow numgrad 216	5281.800192	2022-11-10 15:05:54
Tensorflow numgrad 217	5281.800192	2022-11-10 15:05:54
Tensorflow numgrad 218	5281.800192	2022-11-10 15:05:54
Tensorflow numgrad 219	5281.800192	2022-11-10 15:05:55
Tensorflow numgrad 22	5281.800192	2022-11-10 15:05:55
Tensorflow numgrad 220	5281.800192	2022-11-10 15:05:55
Tensorflow numgrad 221	5281.800192	2022-11-10 15:05:55
Tensorflow numgrad 222	5281.800192	2022-11-10 15:05:55
Tensorflow numgrad 223	5281.800192	2022-11-10 15:05:55
Tensorflow numgrad 224	5281.800192	2022-11-10 15:05:55
Tensorflow numgrad 225	5281.800192	2022-11-10 15:05:55
Tensorflow numgrad 226	5281.800192	2022-11-10 15:05:56
Tensorflow numgrad 227	5281.800192	2022-11-10 15:05:56
Tensorflow numgrad 228	5281.800192	2022-11-10 15:05:56
Tensorflow numgrad 229	5281.800192	2022-11-10 15:05:56
Tensorflow numgrad 23	5281.800192	2022-11-10 15:05:56
Tensorflow numgrad 230	5281.800192	2022-11-10 15:05:56
Tensorflow numgrad 231	5281.800192	2022-11-10 15:05:56
Tensorflow numgrad 232	5281.800192	2022-11-10 15:05:57
Tensorflow numgrad 233	5281.800192	2022-11-10 15:05:57
Tensorflow numgrad 234	5281.800192	2022-11-10 15:05:57
Tensorflow numgrad 235	5281.800192	2022-11-10 15:05:57
Tensorflow numgrad 236	5281.800192	2022-11-10 15:05:57
Tensorflow numgrad 237	5281.800192	2022-11-10 15:05:57
Tensorflow numgrad 238	5281.800192	2022-11-10 15:05:57
Tensorflow numgrad 239	5281.800192	2022-11-10 15:05:57
Tensorflow numgrad 24	5281.800192	2022-11-10 15:05:58
Tensorflow numgrad 240	5281.800192	2022-11-10 15:05:58
Tensorflow numgrad 241	5281.800192	2022-11-10 15:05:58
Tensorflow numgrad 242	5281.800192	2022-11-10 15:05:58
