Node,output
0,-0.17852587401089295
1,-0.11773965827592497
10,0.04929597166816232
100,0.18302329220010416
101,0.32722657796560056
102,-0.030268695471358017
103,0.0258271033884921
104,0.30436694780082996
105,-0.0588225864968488
106,0.030069427552613475
107,0.07151415774922912
108,0.09396791701956807
109,0.15239420034873402
11,0.16586854784062086
110,0.14733247825011106
111,-0.1021075846972866
112,-0.1828794111976185
113,0.21761051210690288
114,0.06280764488742735
115,-0.13744362689896072
116,0.0025006872661319235
117,-0.1171773072986182
118,-0.04614085536741835
119,-0.2875507541327196
12,0.23499468039574853
12-EthanediolEthyleneglycolConsumptionimport,-0.13635057557715785
12-EthanediolEthyleneglycolProductionexport,-0.011252722290320961
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport,0.16880738517711683
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport,0.0878411214884114
120,0.07906003236778035
121,-0.07399438744268272
122,-0.16776614905263096
123,-0.007734983836294523
124,0.00455092431137741
125,-0.02653016180339911
126,0.05185641648292592
127,-0.18542694802628612
128,-0.13350859603530715
129,-0.27259128776708386
13,-0.01861438276818332
13-PropanediolConsumptionimportproductionexport,-0.020264545735967854
13-PropanediolProductionexport,-0.10395694611666095
130,0.05561322129383718
131,0.10646389472996157
132,0.12307200267937606
133,-0.09344279887508489
134,0.09128811313857313
135,0.05880025200082026
136,-0.029733104373640705
137,0.10959870793157778
138,0.03072898571998984
139,-0.20671712906786455
14,-0.14504929591498716
140,-0.09605532052812579
141,-0.24251192639606461
142,0.06204336879063047
143,0.02465464894805301
144,-0.09611751624231275
145,0.023175236166767
146,-0.19784853299228522
147,-0.026675850057653654
148,0.1362757068383235
149,-0.018702952856134655
15,0.2570784150622627
150,0.07254670022525549
151,-0.12197460984918063
152,-0.07357811000589723
153,0.05906650835098619
154,-0.07837817953402819
155,0.14763935909608233
156,-0.06991076423865843
157,0.02330102215675961
158,0.007337355112592639
159,0.01991029153929815
16,-0.018473643102587922
160,-0.011174251082142445
161,0.14561485472608185
162,0.30565757800856974
163,0.004006601436979081
164,0.12863672061966086
165,-0.07749732305661011
166,-0.14585252634607335
167,-0.11928095565044117
168,0.2732216618844044
169,-0.13581422474075616
17,0.2771017547055314
170,0.11019442536643537
171,0.1268177768424452
172,0.05180631449650642
173,0.07750051451522982
174,-0.007412348627053858
175,0.0604104141971293
176,-0.00983475281920667
177,0.112138946613329
178,-0.10855542938581164
179,-0.013259652027158387
18,-0.07098335701325534
180,0.1457477706437862
181,-0.0015337342371968667
182,-0.0933305194246022
183,-0.004547593371712747
184,0.00800127515604009
185,-0.36379894621678155
186,0.2720279821017406
187,0.1537484555740816
188,-0.17002831397297014
189,-0.16151710639012326
19,0.22475105296834758
190,-0.46986259079856757
191,-0.263910561644097
192,-0.14128571782216032
193,0.15651353201007565
194,-0.009799092791768767
195,-0.17125331179578437
196,-0.030274054540314004
197,0.154549081847259
198,-0.05587207210991391
199,0.04399623652264716
2,0.17690505102635226
2-Aminobutyricacid2-AminobutyrateProductionexport,0.20378337399763774
2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateConsumptionimport,-0.17092155789438937
2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateProductionexport,-0.039998078052134234
2-methylbutyrate2-methylbutanoicacidConsumptionimport,-0.237177545410088
20,-0.06339594367166691
200,0.11237390676276303
201,0.14498854484396556
202,-0.129069917325948
203,-0.043563516733114885
204,0.10908087825653606
205,0.08082547842301115
