Step	Memory_MB	Time
Start	221.323264	2022-11-09 11:36:16
Data loaded	332.86144	2022-11-09 11:36:17
Setup data	413.16352	2022-11-09 11:36:20
Setup Network	426.983424	2022-11-09 11:36:46
Setup Tensorflow NW	596.533248	2022-11-09 11:36:57
Setup Tensorflow	1163.747328	2022-11-09 11:37:17
Initiated Tensorflow	1860.481024	2022-11-09 11:37:20
Prepared Training	1860.481024	2022-11-09 11:37:20
Trained Tensorflow	3614.662656	2022-11-09 12:07:14
Loaded Best Model	3614.662656	2022-11-09 12:07:14
Tensorflow results accuracy	4137.222144	2022-11-09 12:08:52
Tensorflow numgrad 0	4254.937088	2022-11-09 12:09:42
Tensorflow numgrad 1	4474.720256	2022-11-09 12:11:18
Tensorflow numgrad 10	4474.720256	2022-11-09 12:11:18
Tensorflow numgrad 100	4474.720256	2022-11-09 12:11:18
Tensorflow numgrad 101	4474.720256	2022-11-09 12:11:18
Tensorflow numgrad 102	4474.720256	2022-11-09 12:11:18
Tensorflow numgrad 103	4474.720256	2022-11-09 12:11:19
Tensorflow numgrad 104	4474.720256	2022-11-09 12:11:19
Tensorflow numgrad 105	4474.720256	2022-11-09 12:11:19
Tensorflow numgrad 106	4474.720256	2022-11-09 12:11:19
Tensorflow numgrad 107	4474.720256	2022-11-09 12:11:19
Tensorflow numgrad 108	4474.720256	2022-11-09 12:11:19
Tensorflow numgrad 109	4474.720256	2022-11-09 12:11:19
Tensorflow numgrad 11	4474.720256	2022-11-09 12:11:20
Tensorflow numgrad 110	4474.720256	2022-11-09 12:11:20
Tensorflow numgrad 111	4474.720256	2022-11-09 12:11:20
Tensorflow numgrad 112	4474.720256	2022-11-09 12:11:20
Tensorflow numgrad 113	4474.720256	2022-11-09 12:11:20
Tensorflow numgrad 114	4474.720256	2022-11-09 12:11:20
Tensorflow numgrad 115	4474.720256	2022-11-09 12:11:21
Tensorflow numgrad 116	4474.720256	2022-11-09 12:11:21
Tensorflow numgrad 117	4474.720256	2022-11-09 12:11:21
Tensorflow numgrad 118	4474.720256	2022-11-09 12:11:21
Tensorflow numgrad 119	4474.720256	2022-11-09 12:11:21
Tensorflow numgrad 12	4474.720256	2022-11-09 12:11:21
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	4474.720256	2022-11-09 12:11:21
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	4474.720256	2022-11-09 12:11:22
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	4474.720256	2022-11-09 12:11:22
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	4474.720256	2022-11-09 12:11:22
Tensorflow numgrad 120	4474.720256	2022-11-09 12:11:22
Tensorflow numgrad 121	4474.720256	2022-11-09 12:11:22
Tensorflow numgrad 122	4474.720256	2022-11-09 12:11:22
