Node,output
0,0.1155747176789387
1,-0.11151774655955411
10,0.08704116857946252
100,0.08047331051410445
101,0.004780196566062049
102,-0.04563176506448682
103,-0.0019247336961140807
104,-0.043435328138270224
105,-0.21555426064719946
106,-0.26472642253555145
107,0.17432256664500853
108,0.15798695151990916
109,0.026727893729852053
11,0.0722438049432779
110,-0.107934016706108
111,0.12725230674162114
112,0.061080104685778076
113,-0.14876520447764646
114,-0.07653716827601421
115,0.08986169433200976
116,0.0070184877640422395
117,0.00951123116559704
118,-0.03635853756306445
119,-0.11983974062453698
12,-0.031052781162478456
12-EthanediolEthyleneglycolConsumptionimport,0.13170400208370156
12-EthanediolEthyleneglycolProductionexport,-0.16402867055737363
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport,0.04710620930556166
12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport,0.02472019237556854
120,0.12098711517275498
121,-0.06562664438961001
122,0.1385811454007498
123,0.028354849184117587
124,-0.13511344526352612
125,0.035694295065203496
126,0.03971292687920681
127,-0.018207934053243516
128,0.06472136247069027
129,-0.06707774286611241
13,-0.12235609651988437
13-PropanediolConsumptionimportproductionexport,-0.13723671272929872
13-PropanediolProductionexport,-0.04592953761075814
130,0.06380065727560029
131,0.23163788986127865
132,0.022724100800378205
133,0.026088953596283077
134,-0.004200604165633158
135,0.018392859436451747
136,0.11887009995815435
137,0.029528372631221187
138,0.09638881156050465
139,-0.2874028722088439
14,-0.12245991790951338
140,-0.1411901537871966
141,0.10741537665948635
142,-0.03852676945232699
143,-0.03867309474852083
144,0.06240739210563135
145,-0.0022451277820001105
146,-0.079319141385353
147,0.007337586009049562
148,-0.036060864940790735
149,-0.1640832733445451
15,0.1259415354664339
150,-0.08090593465079188
151,0.019329997780693806
152,0.24137011376582768
153,0.031876876730186715
154,-0.1496924292947096
155,0.14288665199395517
156,0.05250514312279132
157,0.16564987370324305
158,-0.15161767254757297
159,-0.028522662668142847
16,0.0761834518800108
160,-0.06928722300122014
161,-0.02518174291717766
162,0.06264486903031434
163,-0.10607795399113996
164,0.05259005537801898
165,0.15969546068836055
166,0.05116885593384813
167,0.0011139494910351242
168,-0.025068695125425516
169,0.01177081343996357
17,0.03490612663837681
170,0.06684198884067857
171,-0.04360737682010069
172,0.08219566661205674
173,0.04314492326437948
174,-0.036484638675348124
175,-0.01956674079609566
176,-0.13883593272539319
177,0.023051200207390654
178,-0.05255590934253133
179,-0.10765924846035577
18,-0.049106969112855794
180,0.10958794729501115
181,-0.041427294824017795
182,0.1596557542786191
183,-0.07098005465808362
184,-0.0012930672317929728
185,-0.1501154541868018
186,0.07516988043552564
187,-0.09904719073839936
188,0.07952127421313643
189,0.0240417697430541
19,-0.058398472416986126
190,0.04693400859232023
191,-0.00974419318098863
192,0.04873601455323195
193,0.05419328629706941
194,0.011180598012792904
195,-0.04352378660267787
196,0.17926259360908617
197,-0.045464349487631894
198,-0.025129950787211447
199,0.15145274009171023
2,0.08435042767899015
2-Aminobutyricacid2-AminobutyrateProductionexport,-0.11094221703206615
2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateConsumptionimport,-0.031885015556544744
2-OxobutyrateAlpha-ketobutyrate2-OxobutanoateProductionexport,0.003688558200174854
2-methylbutyrate2-methylbutanoicacidConsumptionimport,-0.04225253694508229
20,0.055854949588880896
