Step	Memory_MB	Time
Start	226.9184	2022-11-10 15:48:18
Data loaded	338.092032	2022-11-10 15:48:18
Setup data	408.604672	2022-11-10 15:48:22
Setup Network	426.287104	2022-11-10 15:48:57
Setup Tensorflow NW	728.707072	2022-11-10 15:49:12
Setup Tensorflow	1616.408576	2022-11-10 15:49:44
Initiated Tensorflow	2676.924416	2022-11-10 15:49:48
Prepared Training	2679.25504	2022-11-10 15:49:48
Trained Tensorflow	5787.136	2022-11-10 16:27:01
Loaded Best Model	5787.136	2022-11-10 16:27:01
Tensorflow results accuracy	6558.400512	2022-11-10 16:29:22
Tensorflow numgrad 0	6723.928064	2022-11-10 16:30:34
Tensorflow numgrad 1	7041.839104	2022-11-10 16:32:48
Tensorflow numgrad 10	7041.839104	2022-11-10 16:32:48
Tensorflow numgrad 100	7041.839104	2022-11-10 16:32:48
Tensorflow numgrad 101	7041.839104	2022-11-10 16:32:49
Tensorflow numgrad 102	7041.839104	2022-11-10 16:32:49
Tensorflow numgrad 103	7041.839104	2022-11-10 16:32:49
Tensorflow numgrad 104	7041.839104	2022-11-10 16:32:49
Tensorflow numgrad 105	7041.839104	2022-11-10 16:32:49
Tensorflow numgrad 106	7041.839104	2022-11-10 16:32:50
Tensorflow numgrad 107	7041.839104	2022-11-10 16:32:50
Tensorflow numgrad 108	7041.839104	2022-11-10 16:32:50
Tensorflow numgrad 109	7041.839104	2022-11-10 16:32:50
Tensorflow numgrad 11	7041.839104	2022-11-10 16:32:51
Tensorflow numgrad 110	7041.839104	2022-11-10 16:32:51
Tensorflow numgrad 111	7041.839104	2022-11-10 16:32:51
Tensorflow numgrad 112	7041.839104	2022-11-10 16:32:51
Tensorflow numgrad 113	7041.839104	2022-11-10 16:32:51
Tensorflow numgrad 114	7041.839104	2022-11-10 16:32:52
Tensorflow numgrad 115	7041.839104	2022-11-10 16:32:52
Tensorflow numgrad 116	7041.839104	2022-11-10 16:32:52
Tensorflow numgrad 117	7041.839104	2022-11-10 16:32:52
Tensorflow numgrad 118	7041.839104	2022-11-10 16:32:52
Tensorflow numgrad 119	7041.839104	2022-11-10 16:32:53
Tensorflow numgrad 12	7041.839104	2022-11-10 16:32:53
Tensorflow numgrad 12-EthanediolEthyleneglycolConsumptionimport	7041.839104	2022-11-10 16:32:53
Tensorflow numgrad 12-EthanediolEthyleneglycolProductionexport	7041.839104	2022-11-10 16:32:53
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolConsumptionimport	7041.839104	2022-11-10 16:32:53
Tensorflow numgrad 12-propanediolPropenediolPropyleneglycolR-12-propanediolR-propane-12-diolS-12-propanediolS-propane-12-diolProductionexport	7041.839104	2022-11-10 16:32:54
Tensorflow numgrad 120	7041.839104	2022-11-10 16:32:54
Tensorflow numgrad 121	7041.839104	2022-11-10 16:32:54
Tensorflow numgrad 122	7041.839104	2022-11-10 16:32:54
Tensorflow numgrad 123	7041.839104	2022-11-10 16:32:55
Tensorflow numgrad 124	7041.839104	2022-11-10 16:32:55
Tensorflow numgrad 125	7041.839104	2022-11-10 16:32:55
Tensorflow numgrad 126	7041.839104	2022-11-10 16:32:55
Tensorflow numgrad 127	7041.839104	2022-11-10 16:32:55
Tensorflow numgrad 128	7041.839104	2022-11-10 16:32:56
Tensorflow numgrad 129	7041.839104	2022-11-10 16:32:56
Tensorflow numgrad 13	7041.839104	2022-11-10 16:32:56
Tensorflow numgrad 13-PropanediolConsumptionimportproductionexport	7041.839104	2022-11-10 16:32:56
Tensorflow numgrad 13-PropanediolProductionexport	7041.839104	2022-11-10 16:32:56
Tensorflow numgrad 130	7041.839104	2022-11-10 16:32:57
Tensorflow numgrad 131	7041.839104	2022-11-10 16:32:57
Tensorflow numgrad 132	7041.839104	2022-11-10 16:32:57
Tensorflow numgrad 133	7041.839104	2022-11-10 16:32:57
Tensorflow numgrad 134	7041.839104	2022-11-10 16:32:57
Tensorflow numgrad 135	7041.839104	2022-11-10 16:32:58
Tensorflow numgrad 136	7041.839104	2022-11-10 16:32:58
Tensorflow numgrad 137	7041.839104	2022-11-10 16:32:58
Tensorflow numgrad 138	7041.839104	2022-11-10 16:32:58
Tensorflow numgrad 139	7041.839104	2022-11-10 16:32:58
Tensorflow numgrad 14	7041.839104	2022-11-10 16:32:59
Tensorflow numgrad 140	7041.839104	2022-11-10 16:32:59
Tensorflow numgrad 141	7041.839104	2022-11-10 16:32:59
Tensorflow numgrad 142	7041.839104	2022-11-10 16:32:59
Tensorflow numgrad 143	7041.839104	2022-11-10 16:33:00
Tensorflow numgrad 144	7041.839104	2022-11-10 16:33:00
Tensorflow numgrad 145	7041.839104	2022-11-10 16:33:00
Tensorflow numgrad 146	7041.839104	2022-11-10 16:33:00
Tensorflow numgrad 147	7041.839104	2022-11-10 16:33:00
Tensorflow numgrad 148	7041.839104	2022-11-10 16:33:01
Tensorflow numgrad 149	7041.839104	2022-11-10 16:33:01
Tensorflow numgrad 15	7041.839104	2022-11-10 16:33:01
Tensorflow numgrad 150	7041.839104	2022-11-10 16:33:01
Tensorflow numgrad 151	7041.839104	2022-11-10 16:33:01
Tensorflow numgrad 152	7041.839104	2022-11-10 16:33:02
Tensorflow numgrad 153	7041.839104	2022-11-10 16:33:02
Tensorflow numgrad 154	7041.839104	2022-11-10 16:33:02
Tensorflow numgrad 155	7041.839104	2022-11-10 16:33:02
Tensorflow numgrad 156	7041.839104	2022-11-10 16:33:02
Tensorflow numgrad 157	7041.839104	2022-11-10 16:33:03
Tensorflow numgrad 158	7041.839104	2022-11-10 16:33:03
Tensorflow numgrad 159	7041.839104	2022-11-10 16:33:03
Tensorflow numgrad 16	7041.839104	2022-11-10 16:33:03
Tensorflow numgrad 160	7041.839104	2022-11-10 16:33:04
Tensorflow numgrad 161	7041.839104	2022-11-10 16:33:04
Tensorflow numgrad 162	7041.839104	2022-11-10 16:33:04
Tensorflow numgrad 163	7041.839104	2022-11-10 16:33:04
Tensorflow numgrad 164	7041.839104	2022-11-10 16:33:04
Tensorflow numgrad 165	7041.839104	2022-11-10 16:33:05
Tensorflow numgrad 166	7041.839104	2022-11-10 16:33:05
Tensorflow numgrad 167	7041.839104	2022-11-10 16:33:05
Tensorflow numgrad 168	7041.839104	2022-11-10 16:33:05
Tensorflow numgrad 169	7041.839104	2022-11-10 16:33:05
Tensorflow numgrad 17	7041.839104	2022-11-10 16:33:06
Tensorflow numgrad 170	7041.839104	2022-11-10 16:33:06
Tensorflow numgrad 171	7041.839104	2022-11-10 16:33:06
Tensorflow numgrad 172	7041.839104	2022-11-10 16:33:06
Tensorflow numgrad 173	7041.839104	2022-11-10 16:33:06
Tensorflow numgrad 174	7041.839104	2022-11-10 16:33:07
Tensorflow numgrad 175	7041.839104	2022-11-10 16:33:07
Tensorflow numgrad 176	7041.839104	2022-11-10 16:33:07
Tensorflow numgrad 177	7041.839104	2022-11-10 16:33:07
Tensorflow numgrad 178	7041.839104	2022-11-10 16:33:07
Tensorflow numgrad 179	7041.839104	2022-11-10 16:33:08
Tensorflow numgrad 18	7041.839104	2022-11-10 16:33:08
Tensorflow numgrad 180	7041.839104	2022-11-10 16:33:08
Tensorflow numgrad 181	7041.839104	2022-11-10 16:33:08
Tensorflow numgrad 182	7041.839104	2022-11-10 16:33:09
Tensorflow numgrad 183	7041.839104	2022-11-10 16:33:09
Tensorflow numgrad 184	7041.839104	2022-11-10 16:33:09
Tensorflow numgrad 185	7041.839104	2022-11-10 16:33:09
Tensorflow numgrad 186	7041.839104	2022-11-10 16:33:09
